gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
Dummy8	5	small_orange_pingpongball	size	minimal	size	color redundant	3	1	0.6666666666666666	lawn al laymon__wa 7ajm mo5talif	NA	lawn al laymon	1	0	pingpongball	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	8	small_brown_turtle	size and color	redundant	color	size redundant	4	4	0	lawn mo5talif	NA	lawn mo5talif	0	1	turtle	small	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	13	big_pink_balloon	color	minimal	color	size redundant	2	2	0	lawn mo5talif	NA	lawn mo5talif	1	0	balloon	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	20	big_red_scarf	size and color	redundant	size	color redundant	4	3	0.25	zoomed in	NA	zoomed in	0	1	scarf	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	26	small_blue_book	size and color	redundant	size	color redundant	4	4	0	zoomed out	NA	zoomed out	0	1	book	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	30	big_blue_comb	color	minimal	color	size redundant	4	1	0.75	lawn mo5talif	NA	lawn mo5talif	1	0	comb	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	34	big_purple_bracelet	size	minimal	size	color redundant	3	3	0	7ajm kabir	NA	7ajm kabir	1	0	bracelet	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	45	small_pink_teacup	size and color	redundant	size	color redundant	4	2	0.5	sa8ir l7ajm	NA	sa8ir l7ajm	0	1	teacup	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	49	small_yellow_napkin	size and color	redundant	color	size redundant	3	1	0.6666666666666666	lawn mo5talif	NA	lawn mo5talif	0	1	napkin	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	50	small_red_yarn	size and color	redundant	size	color redundant	4	3	0.25	sa8ir l7ajm	NA	sa8ir l7ajm	0	1	yarn	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	51	small_white_weddingcake	size	minimal	size	color redundant	4	4	0	sa8ir l7ajm	NA	sa8ir l7ajm	1	0	weddingcake	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	53	small_green_jacket	size	minimal	size	color redundant	2	2	0	7ajm sa8ir	NA	7ajm sa8ir	1	0	jacket	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	55	small_blue_binder	color	minimal	color	size redundant	2	2	0	lawn mo5talif	NA	lawn mo5talif	1	0	binder	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	56	small_purple_butterfly	color	minimal	color	size redundant	3	3	0	lawn mo5talif	NA	lawn mo5talif	1	0	butterfly	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	60	small_purple_flower	color	minimal	color	size redundant	2	1	0.5	lawn mo5talif	NA	lawn mo5talif	1	0	flower	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	61	small_pink_phone	size and color	redundant	color	size redundant	4	3	0.25	lawn mo5talif	NA	lawn mo5talif	0	1	phone	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	63	small_white_shoe	size	minimal	size	color redundant	4	2	0.5	as8ar wi7di	NA	as8ar wi7di	1	0	shoe	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	72	big_tan_rock	size	minimal	size	color redundant	4	1	0.75	akbar wi7di	NA	akbar wi7di	1	0	rock	big	tan	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	4	big_brown_jacket	size and color	redundant	size	color redundant	4	1	0.75	jacket bini kbeer__kaboot	NA	jacket bini kbeer	0	1	jacket	big	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	9	big_blue_tack	size and color	redundant	size	color redundant	2	1	0.5	akbar we7de	NA	akbar we7de	0	1	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	21	big_green_binder	size and color	redundant	size	color redundant	3	1	0.6666666666666666	a5dar kbeeri	NA	a5dar kbeeri	0	1	binder	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	23	small_pink_teacup	size and color	redundant	color	size redundant	4	2	0.5	cubai zar2a__eh 3afwan	zahr?	cubai zar2a	0	1	teacup	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	25	big_grey_rock	size and color	redundant	color	size redundant	4	2	0.5	sa5ra li lawna gheir	NA	sa5ra li lawna gheir	0	1	rock	big	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	35	big_orange_napkin	size	minimal	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	1	0	napkin	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	36	big_pink_hairdryer	size	minimal	size	color redundant	4	2	0.5	akbar we7de	NA	akbar we7de	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	39	small_orange_pingpongball	color	minimal	color	size redundant	2	1	0.5	burtuqal	NA	burtuqal	1	0	pingpongball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	45	small_blue_book	size and color	redundant	color	size redundant	4	1	0.75	ktab azra2	NA	ktab azra2	0	1	book	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	47	big_pink_bucket	size	minimal	size	color redundant	4	3	0.25	akbar we7de	NA	akbar we7de	1	0	bucket	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	50	small_yellow_shoe	color	minimal	color	size redundant	4	3	0.25	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	51	small_yellow_bellpepper	color	minimal	color	size redundant	3	2	0.3333333333333333	asfar	NA	asfar	1	0	bellpepper	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	59	small_purple_yarn	size	minimal	size	color redundant	4	4	0	azghar we7de	NA	azghar we7de	1	0	yarn	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	60	big_blue_candle	color	minimal	color	size redundant	3	1	0.6666666666666666	azra2	NA	azra2	1	0	candle	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	61	small_pink_weddingcake	color	minimal	color	size redundant	4	4	0	zahr	NA	zahr	1	0	weddingcake	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	64	big_purple_rug	size and color	redundant	color	size redundant	3	3	0	zahr	NA	zahr	0	1	rug	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	65	small_red_pepper	color	minimal	color	size redundant	3	3	0	a7mar	NA	a7mar	1	0	pepper	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	67	small_purple_coathanger	color	minimal	color	size redundant	2	2	0	banafsajee	NA	banafsajee	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	69	small_red_chair	size	minimal	size	color redundant	4	4	0	we7de zgheeri	NA	we7de zgheeri	1	0	chair	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	71	big_blue_butterfly	color	minimal	color	size redundant	2	1	0.5	azra2	NA	azra2	1	0	butterfly	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	2	big_green_bracelet	color	minimal	color	size redundant	3	3	0	green bracelet	NA	green bracelet	1	0	bracelet	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	3	big_blue_butterfly	size and color	redundant	color	size redundant	3	3	0	blue butterfly 🦋	اعتقد عليك الكتابة بالعربي__ويجب ان أحزر	blue butterfly 🦋	0	1	butterfly	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	23	small_green_binder	size and color	redundant	color	size redundant	4	2	0.5	مجلّد لونه اخضر كانت امي تعيّط لما ارسم علاي	🤣	مجلّد لونه اخضر كانت امي تعيّط لما ارسم علاي	0	1	binder	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	41	small_pink_weddingcake	size and color	redundant	size	color redundant	4	2	0.5	small pink cake	NA	small pink cake	0	1	weddingcake	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	44	small_black_book	color	minimal	color	size redundant	2	2	0	black book	NA	black book	1	0	book	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	53	small_green_framee	size and color	redundant	size	color redundant	2	1	0.5	small picture enclave	NA	small picture enclave	0	1	framee	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	9	small_grey_rock	size and color	redundant	size	color redundant	3	3	0	sa8eera	NA	sa8eera	0	1	rock	small	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	12	small_red_chair	size and color	redundant	color	size redundant	3	1	0.6666666666666666	7amraa	NA	7amraa	0	1	chair	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	13	big_blue_rug	color	minimal	color	size redundant	2	1	0.5	5adraa__laysat kl baaqi	NA	5adraa	1	0	rug	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	15	small_pink_hairdryer	size	minimal	size	color redundant	4	1	0.75	assa8eer	NA	assa8eer	1	0	hairdryer	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	16	big_purple_bike	size and color	redundant	size	color redundant	4	3	0.25	alkabeera	NA	alkabeera	0	1	bike	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	18	small_orange_coathanger	color	minimal	color	size redundant	3	3	0	lawnuha 8ayr albaaqi	NA	lawnuha 8ayr albaaqi	1	0	coathanger	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	19	big_white_teacup	size and color	redundant	color	size redundant	4	2	0.5	lawnuha mu5talif	NA	lawnuha mu5talif	0	1	teacup	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	24	big_yellow_balloon	size	minimal	size	color redundant	4	4	0	kabeer	NA	kabeer	1	0	balloon	big	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	26	small_black_turtle	size and color	redundant	size	color redundant	4	2	0.5	sa8eer	NA	sa8eer	0	1	turtle	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	30	small_red_bucket	size	minimal	size	color redundant	3	1	0.6666666666666666	sa8eer	NA	sa8eer	1	0	bucket	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	33	small_purple_billiardball	size and color	redundant	color	size redundant	2	2	0	lawnuha wardi	NA	lawnuha wardi	0	1	billiardball	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	34	small_black_belt	size	minimal	size	color redundant	3	1	0.6666666666666666	sa8eer	NA	sa8eer	1	0	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	36	big_orange_cushion	size and color	redundant	color	size redundant	3	3	0	7amraa	NA	7amraa	0	1	cushion	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	39	big_white_weddingcake	size	minimal	size	color redundant	2	1	0.5	kabeer	NA	kabeer	1	0	weddingcake	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	40	big_brown_jacket	color	minimal	color	size redundant	4	3	0.25	a7mar	NA	a7mar	1	0	jacket	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	42	big_purple_flower	size and color	redundant	size	color redundant	4	2	0.5	kabeera	NA	kabeera	0	1	flower	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	47	small_orange_pingpongball	color	minimal	color	size redundant	4	4	0	lawnuha mu5talif	NA	lawnuha mu5talif	1	0	pingpongball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	52	big_purple_yarn	size	minimal	size	color redundant	3	3	0	kabeer	NA	kabeer	1	0	yarn	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	56	big_pink_phone	size	minimal	size	color redundant	3	2	0.3333333333333333	kabeer	NA	kabeer	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	62	small_blue_guitar	color	minimal	color	size redundant	3	2	0.3333333333333333	aswad	NA	aswad	1	0	guitar	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	70	big_blue_candle	size and color	redundant	color	size redundant	4	2	0.5	purple	NA	purple	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	19	small_blue_rug	size and color	redundant	size	color redundant	2	1	0.5	smallest	NA	smallest	0	1	rug	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	23	small_red_scarf	size	minimal	size	color redundant	4	2	0.5	shrunk in the dryer	NA	shrunk in the dryer	1	0	scarf	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	26	small_green_chair	size and color	redundant	size	color redundant	3	3	0	sageer	NA	sageer	0	1	chair	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	30	small_black_belt	size	minimal	size	color redundant	4	4	0	saghier	NA	saghier	1	0	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	31	small_purple_billiardball	color	minimal	color	size redundant	3	1	0.6666666666666666	mauve	NA	mauve	1	0	billiardball	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	33	big_pink_hairdryer	size	minimal	size	color redundant	2	2	0	akbar wa7ed	NA	akbar wa7ed	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy8	35	big_purple_stapler	size and color	redundant	color	size redundant	3	2	0.3333333333333333	burble	NA	burble	0	1	stapler	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	42	big_blue_candle	size and color	redundant	color	size redundant	4	2	0.5	2azra2	NA	2azra2	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	43	small_blue_cushion	size and color	redundant	color	size redundant	4	4	0	asrak	NA	asrak	0	1	cushion	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	49	small_orange_cap	size and color	redundant	color	size redundant	4	1	0.75	oronge	NA	oronge	0	1	cap	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	50	small_red_flower	size and color	redundant	color	size redundant	3	3	0	a7mar	NA	a7mar	0	1	flower	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	52	big_blue_comb	size and color	redundant	size	color redundant	2	1	0.5	kabeeer__moshot	NA	kabeeer	0	1	comb	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	58	big_grey_rock	size and color	redundant	size	color redundant	3	2	0.3333333333333333	hajar kabeer	NA	hajar kabeer	0	1	rock	big	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	61	small_purple_bracelet	color	minimal	color	size redundant	4	3	0.25	mauve	NA	mauve	1	0	bracelet	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy8	63	big_blue_book	size and color	redundant	size	color redundant	4	3	0.25	akbar ketayb	NA	akbar ketayb	0	1	book	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	64	small_purple_yarn	size and color	redundant	size	color redundant	3	3	0	asghar sooof	NA	asghar sooof	0	1	yarn	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	67	big_yellow_napkin	size and color	redundant	color	size redundant	2	1	0.5	yello	NA	yello	0	1	napkin	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	68	big_blue_binder	size and color	redundant	size	color redundant	4	1	0.75	blu__kabeer	NA	blu	0	1	binder	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	69	big_orange_pingpongball	size and color	redundant	color	size redundant	3	2	0.3333333333333333	oronge	NA	oronge	0	1	pingpongball	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy8	72	small_yellow_shoe	color	minimal	color	size redundant	4	3	0.25	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	3	small_black_book	size and color	redundant	size	color redundant	3	2	0.3333333333333333	asghar wa7id	NA	asghar wa7id	0	1	book	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	5	small_blue_guitar	size and color	redundant	size	color redundant	2	2	0	asghar wa7id	NA	asghar wa7id	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	7	small_orange_pingpongball	size and color	redundant	size	color redundant	4	2	0.5	saghir	NA	saghir	0	1	pingpongball	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	15	big_orange_cap	size	minimal	size	color redundant	2	1	0.5	kabira	NA	kabira	1	0	cap	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	18	small_blue_scarf	color	minimal	color	size redundant	4	4	0	azraq	NA	azraq	1	0	scarf	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	28	big_red_yarn	size and color	redundant	size	color redundant	4	1	0.75	2a7mar kabir	NA	2a7mar kabir	0	1	yarn	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	32	small_purple_butterfly	size and color	redundant	size	color redundant	4	3	0.25	saghir	NA	saghir	0	1	butterfly	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	34	small_green_binder	color	minimal	color	size redundant	3	2	0.3333333333333333	saghir akhda	NA	saghir akhda	1	0	binder	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	43	big_blue_cushion	size and color	redundant	color	size redundant	4	1	0.75	azrak	NA	azrak	0	1	cushion	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	49	small_green_jacket	size and color	redundant	color	size redundant	4	3	0.25	akhdar saghir	NA	akhdar saghir	0	1	jacket	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	54	small_red_pepper	size and color	redundant	size	color redundant	3	3	0	saghir	NA	saghir	0	1	pepper	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	57	small_black_turtle	size and color	redundant	size	color redundant	4	3	0.25	saghir	NA	saghir	0	1	turtle	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	58	big_orange_billiardball	color	minimal	color	size redundant	2	1	0.5	a7mar	NA	a7mar	1	0	billiardball	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	60	big_red_stapler	color	minimal	color	size redundant	4	3	0.25	ahmar	NA	ahmar	1	0	stapler	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	65	small_black_comb	size and color	redundant	size	color redundant	2	2	0	saghir	NA	saghir	0	1	comb	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	66	small_pink_phone	size	minimal	size	color redundant	4	4	0	saghir	NA	saghir	1	0	phone	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	69	big_blue_candle	size and color	redundant	color	size redundant	2	2	0	azrak	NA	azrak	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	6	big_red_bucket	size and color	redundant	size	color redundant	3	2	0.3333333333333333	الدلو الأحمر الكبير	?	الدلو الأحمر الكبير	0	1	bucket	big	red	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	8	small_red_stapler	size and color	redundant	color	size redundant	4	2	0.5	المكبس الأحمر	?	المكبس الأحمر	0	1	stapler	small	red	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	15	big_pink_phone	size	minimal	size	color redundant	2	1	0.5	الهاتف الزهري الكبير	NA	الهاتف الزهري الكبير	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy9	18	big_purple_bracelet	size and color	redundant	color	size redundant	4	1	0.75	العقد البنفسجي	NA	العقد البنفسجي	0	1	bracelet	big	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	23	big_green_guitar	size and color	redundant	color	size redundant	2	1	0.5	الآلة الموسيقية الخضراء	?	الآلة الموسيقية الخضراء	0	1	guitar	big	green	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	32	small_purple_hairdryer	size and color	redundant	color	size redundant	2	2	0	السشوار البنفسجي	NA	السشوار البنفسجي	0	1	hairdryer	small	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	34	small_yellow_balloon	size and color	redundant	color	size redundant	3	1	0.6666666666666666	البالون الأصفر	?	البالون الأصفر	0	1	balloon	small	yellow	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	35	big_purple_bike	color	minimal	color	size redundant	2	1	0.5	الدراجة البنفسجية	?	الدراجة البنفسجية	1	0	bike	big	purple	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy9	38	big_red_toothbrush	color	minimal	color	size redundant	4	1	0.75	الفرشاة الحمراء	NA	الفرشاة الحمراء	1	0	toothbrush	big	red	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy9	42	big_purple_coathanger	size	minimal	size	color redundant	3	1	0.6666666666666666	التعليقة الكبيرة	?	التعليقة الكبيرة	1	0	coathanger	big	purple	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy9	43	small_orange_napkin	size and color	redundant	size	color redundant	4	2	0.5	الصغيرة	NA	الصغيرة	0	1	napkin	small	orange	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	45	small_blue_book	color	minimal	color	size redundant	3	2	0.3333333333333333	الكتاب الأزرق	NA	الكتاب الأزرق	1	0	book	small	blue	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy9	54	small_blue_cushion	size and color	redundant	size	color redundant	3	3	0	المخدة الصغيرة	NA	المخدة الصغيرة	0	1	cushion	small	blue	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy9	55	big_red_flower	size and color	redundant	color	size redundant	4	3	0.25	الزهرة الحمراء	NA	الزهرة الحمراء	0	1	flower	big	red	TRUE	TRUE	TRUE	FALSE	TRUE
Dummy9	58	small_orange_billiardball	size	minimal	size	color redundant	2	1	0.5	الكرة الصغيرة	NA	الكرة الصغيرة	1	0	billiardball	small	orange	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy9	65	small_black_turtle	color	minimal	color	size redundant	3	1	0.6666666666666666	السلحفاة السوداء	??	السلحفاة السوداء	1	0	turtle	small	black	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy9	66	big_green_chair	size	minimal	size	color redundant	4	3	0.25	المقعد الأخضر الكبير	NA	المقعد الأخضر الكبير	1	0	chair	big	green	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy9	1	small_white_teacup	color	minimal	color	size redundant	3	1	0.6666666666666666	koub__yes	rmedi?	koub	1	0	teacup	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	5	small_white_pingpongball	size and color	redundant	color	size redundant	4	3	0.25	tabe bayda	NA	tabe bayda	0	1	pingpongball	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	9	small_blue_guitar	size and color	redundant	size	color redundant	4	4	0	guitar sgheer	NA	guitar sgheer	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	10	big_red_pepper	size	minimal	size	color redundant	4	1	0.75	felafel a7mar kbeer__folfol	NA	felafel a7mar kbeer	1	0	pepper	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	16	big_black_comb	size and color	redundant	size	color redundant	4	4	0	moshot kbeer	NA	moshot kbeer	0	1	comb	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	17	big_orange_cap	size	minimal	size	color redundant	3	2	0.3333333333333333	ta2eye kbeeri borda2ane	NA	ta2eye kbeeri borda2ane	1	0	cap	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	19	big_blue_tack	color	minimal	color	size redundant	4	4	0	dabs 2azra2	NA	dabs 2azra2	1	0	tack	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	27	big_black_turtle	size and color	redundant	color	size redundant	4	3	0.25	sol7afet 2aswad	NA	sol7afet 2aswad	0	1	turtle	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	30	small_purple_yarn	size and color	redundant	color	size redundant	3	1	0.6666666666666666	khet mauve	NA	khet mauve	0	1	yarn	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	32	big_red_candle	color	minimal	color	size redundant	4	4	0	sham3a 7amra	NA	sham3a 7amra	1	0	candle	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	33	small_red_bike	size	minimal	size	color redundant	2	2	0	biceclet zgheeri	NA	biceclet zgheeri	1	0	bike	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	41	big_orange_cushion	size	minimal	size	color redundant	4	3	0.25	m5ade kbeeri bortokali	NA	m5ade kbeeri bortokali	1	0	cushion	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	47	big_brown_belt	color	minimal	color	size redundant	4	1	0.75	hizam__benne	NA	hizam	1	0	belt	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	48	small_purple_coathanger	color	minimal	color	size redundant	4	1	0.75	ta3lee2a mauve	NA	ta3lee2a mauve	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	51	big_purple_rug	size and color	redundant	size	color redundant	3	1	0.6666666666666666	sejjada mauve__kbeeri	NA	sejjada mauve	0	1	rug	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	62	big_pink_hairdryer	size and color	redundant	size	color redundant	2	1	0.5	seshwar zaher__la2	zghir?	seshwar zaher	0	1	hairdryer	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	64	small_purple_flower	size	minimal	size	color redundant	3	3	0	asghar warde	NA	asghar warde	1	0	flower	small	purple	FALSE	TRUE	TRUE	FALSE	FALSE
Dummy9	70	big_blue_butterfly	size	minimal	size	color redundant	2	1	0.5	farashe__zar2a__kbeeri	NA	farashe	1	0	butterfly	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	71	big_tan_rock	size and color	redundant	size	color redundant	3	3	0	7ajara__kbeeri	NA	7ajara	0	1	rock	big	tan	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	6	small_purple_bracelet	size	minimal	size	color redundant	4	4	0	2as8ar shi	NA	2as8ar shi	1	0	bracelet	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	11	big_yellow_shoe	size and color	redundant	size	color redundant	3	3	0	akbar subat__skarbeeni	NA	akbar subat	0	1	shoe	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	12	small_blue_tack	size and color	redundant	size	color redundant	3	1	0.6666666666666666	as8ar shi	NA	as8ar shi	0	1	tack	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	16	big_blue_binder	size and color	redundant	size	color redundant	4	2	0.5	akbar wi7di zar2a	NA	akbar wi7di zar2a	0	1	binder	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy9	21	small_black_comb	size	minimal	size	color redundant	4	3	0.25	as8ar shi	NA	as8ar shi	1	0	comb	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy9	26	small_white_weddingcake	color	minimal	color	size redundant	4	4	0	abyadh	NA	abyadh	1	0	weddingcake	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy9	28	small_black_belt	size and color	redundant	size	color redundant	3	1	0.6666666666666666	as8ar 2shat 2aswad	NA	as8ar 2shat 2aswad	0	1	belt	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
