gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	32	black microscope	black microscope		black_microscope	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	33	blue iron	blue iron		blue_iron	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	34	blue pencil	blue pencil		blue_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	35	yellow scarf	yellow scarf		yellow_scarf	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	36	ring	ring		yellow_ring	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	37	blue mask	blue mask		blue_mask	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	41	belt	belt		white_belt	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	42	yellow bed	yellow bed		yellow_bed	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	43	slipper	slipper		purple_slipper	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	44	guitar	guitar		blue_guitar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	46	yellow comb	yellow comb		yellow_comb	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	47	blue balloon	blue balloon		blue_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	48	purple dice	purple dice		purple_die	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	49	orange sock	orange sock		orange_sock	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	50	blue wallet	blue wallet		blue_wallet	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	54	helicopter	helicopter		green_helicopter	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	55	blue door	blue door		blue_door	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	56	red fence	red fence		red_fence	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	59	black fish	black fish		black_fish	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	60	red	red		red_candle	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	61	mug	mug		white_mug	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	63	green truck	green truck		green_truck	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	66	orange basket	orange basket		orange_basket	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	67	calculator	calculator		blue_calculator	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	68	black lock	black lock		black_lock	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	69	yellow phone	yellow phone		yellow_phone	1	CN		TRUE	FALSE	TRUE	TRUE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	70	purple binoculars	purple binoculars		purple_binoculars	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	71	white crown	white crown		white_crown	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	72	yellow book	yellow book		yellow_book	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	2	it's the wind up robot toy	it's the wind up robot toy	hi	black_robot	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	4	it is the red door	it is the red door		red_door	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	7	it's the black microscope	it's the black microscope		black_microscope	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	8	it's the purple padlock	it's the purple padlock		purple_lock	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	9	it's the blue telephone	it's the blue telephone		blue_phone	1	CN		TRUE	FALSE	TRUE	TRUE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	10	it's the yellow mask	it's the yellow mask		yellow_mask	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	13	it's the yellow dress	it's the yellow dress		yellow_dress	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	14	it's the blue rion__iron__sorry!	it's the blue rion		blue_iron	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	15	it's the green bow	it's the green bow		green_ribbon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	16	it's the purple slipper	it's the purple slipper		purple_slipper	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	17	it's the white balloon	it's the white balloon		white_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	18	it's the black binoculars	it's the black binoculars		black_binoculars	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	19	it's the purple fork	it's the purple fork		purple_fork	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	20	it's the green fish	it's the green fish		green_fish	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	21	it's the black tie	it's the black tie		black_tie	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	22	it's the black die (dice)	it's the black die (dice)		black_die	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	25	it's the black drum	it's the black drum		black_drum	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	28	it's the yellow scarf	it's the yellow scarf		yellow_scarf	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	32	it's the yellow mug	it's the yellow mug		yellow_mug	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	33	it's the yellow pillow	it's the yellow pillow		yellow_cushion	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	34	it's the purple beaded necklace	it's the purple beaded necklace		purple_necklace	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	35	it's the yellow crown	it's the yellow crown		yellow_crown	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	36	it's the white wallet	it's the white wallet		white_wallet	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	37	it's the orange calendar	it's the orange calendar		orange_calendar	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	38	it's the purple hammer	it's the purple hammer		purple_hammer	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	39	it's the white pencil	it's the white pencil		white_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	41	it's the red comb	it's the red comb		red_comb	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	42	it's the red bed	it's the red bed		red_bed	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	44	it's the green shell	it's the green shell		green_shell	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	46	it's the red chair	it's the red chair		red_chair	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	47	it's the red picket fence	it's the red picket fence		red_fence	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	48	it's the green suitcase	it's the green suitcase		green_luggage	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	49	it's the red guitar	it's the red guitar		red_guitar	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	50	it's the white butterfly	it's the white butterfly		white_butterfly	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	51	it's the blue flower	it's the blue flower		blue_flower	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	52	it's the blue calculator	it's the blue calculator		blue_calculator	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	54	it's the red ring	it's the red ring		red_ring	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	55	it's the purple sock	it's the purple sock		purple_sock	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	57	it's the black truck	it's the black truck		black_truck	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	58	it's the purple basket	it's the purple basket		purple_basket	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	59	it's the black helicopter	it's the black helicopter		black_helicopter	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	63	it's the red book	it's the red book		red_book	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	64	it's the orange bowl	it's the orange bowl		orange_bowl	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	65	it's the red candle	it's the red candle		red_candle	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	66	it's the purple knife	it's the purple knife		purple_knife	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	68	it's the white belt	it's the white belt		white_belt	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	70	it's the green glove	it's the green glove		green_glove	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
irkwudTNmjCyW9fcm	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	72	it's the orange handle screwdriver	it's the orange handle screwdriver		orange_screwdriver	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
