gameId	language	condition	roundNumber	nameClickedObj	correct	words	target	colorMentioned	nounMentioned	clickedColor	clickedType	otherMethod	noun_mentioned	color_mentioned
dSYhmjzw8LfnjPjfC	English	scene2	12	purple_luggage	1	N	luggage	0	1	purple		0	1	0
dSYhmjzw8LfnjPjfC	English	scene3	13	black_sock	1	N	sock	0	1	black		0	1	0
dSYhmjzw8LfnjPjfC	English	scene1	14	purple_die	1	CN	die	1	1	purple		0	1	1
dSYhmjzw8LfnjPjfC	English	scene1	16	black_fish	1	CN	fish	1	1	black		0	1	1
dSYhmjzw8LfnjPjfC	English	scene3	17	purple_truck	1	N	truck	0	1	purple		0	1	0
dSYhmjzw8LfnjPjfC	English	scene4	18	yellow_mug	1	CN	mug	1	1	yellow		0	1	1
dSYhmjzw8LfnjPjfC	English	scene3	21	blue_chair	1	N	chair	0	1	blue		0	1	0
dSYhmjzw8LfnjPjfC	English	scene3	22	blue_bed	1	N	bed	0	1	blue		0	1	0
dSYhmjzw8LfnjPjfC	English	scene4	23	red_balloon	1	CN	balloon	1	1	red		0	1	1
dSYhmjzw8LfnjPjfC	English	scene2	24	red_pencil	1	N	pencil	0	1	red		0	1	0
dSYhmjzw8LfnjPjfC	English	scene3	25	purple_bowl	1	CN	bowl	1	1	purple		0	1	1
dSYhmjzw8LfnjPjfC	English	scene4	26	black_ribbon	1	CN	ribbon	1	1	black		0	1	1
dSYhmjzw8LfnjPjfC	English	scene4	27	yellow_guitar	1	CN	guitar	1	1	yellow		0	1	1
dSYhmjzw8LfnjPjfC	English	scene1	28	purple_helicopter	1	CN	helicopter	1	1	purple		0	1	1
dSYhmjzw8LfnjPjfC	English	scene3	29	orange_shell	1	N	shell	0	1	orange		0	1	0
dSYhmjzw8LfnjPjfC	English	scene2	30	green_tie	1	N	tie	0	1	green		0	1	0
dSYhmjzw8LfnjPjfC	English	scene2	31	red_ring	1	N	ring	0	1	red		0	1	0
dSYhmjzw8LfnjPjfC	English	scene3	33	blue_iron	1	N	iron	0	1	blue		0	1	0
dSYhmjzw8LfnjPjfC	English	scene1	34	yellow_door	1	CN	door	1	1	yellow		0	1	1
dSYhmjzw8LfnjPjfC	English	scene3	35	yellow_flower	1	N	flower	0	1	yellow		0	1	0
dSYhmjzw8LfnjPjfC	English	scene1	37	yellow_dress	1	CN	dress	1	1	yellow		0	1	1
dSYhmjzw8LfnjPjfC	English	scene1	38	blue_belt	1	CN	belt	1	1	blue		0	1	1
dSYhmjzw8LfnjPjfC	English	scene3	40	white_wallet	1	N	wallet	0	1	white		0	1	0
dSYhmjzw8LfnjPjfC	English	scene4	45	red_mask	1	CN	mask	1	1	red		0	1	1
dSYhmjzw8LfnjPjfC	English	scene1	46	red_scarf	1	CN	scarf	1	1	red		0	1	1
dSYhmjzw8LfnjPjfC	English	scene1	48	purple_robot	1	CN	robot	1	1	purple		0	1	1
dSYhmjzw8LfnjPjfC	English	scene4	52	black_binoculars	1	CN	binoculars	1	1	black		0	1	1
dSYhmjzw8LfnjPjfC	English	scene2	54	black_glove	1	N	glove	0	1	black		0	1	0
dSYhmjzw8LfnjPjfC	English	scene1	57	orange_knife	1	CN	knife	1	1	orange		0	1	1
dSYhmjzw8LfnjPjfC	English	scene2	58	black_lock	1	N	lock	0	1	black		0	1	0
dSYhmjzw8LfnjPjfC	English	scene4	59	orange_slipper	1	CN	slipper	1	1	orange		0	1	1
dSYhmjzw8LfnjPjfC	English	scene1	60	black_basket	1	CN	basket	1	1	black		0	1	1
dSYhmjzw8LfnjPjfC	English	scene4	61	black_necklace	1	CN	necklace	1	1	black		0	1	1
dSYhmjzw8LfnjPjfC	English	scene2	63	red_cushion	1	N	cushion	0	1	red		0	1	0
dSYhmjzw8LfnjPjfC	English	scene2	64	white_book	1	N	book	0	1	white		0	1	0
dSYhmjzw8LfnjPjfC	English	scene4	66	purple_drum	1	CN	drum	1	1	purple		0	1	1
dSYhmjzw8LfnjPjfC	English	scene3	67	white_fence	1	N	fence	0	1	white		0	1	0
dSYhmjzw8LfnjPjfC	English	scene3	68	orange_calendar	1	N	calendar	0	1	orange		0	1	0
dSYhmjzw8LfnjPjfC	English	scene1	69	red_crown	1	CN	crown	1	1	red		0	1	1
dSYhmjzw8LfnjPjfC	English	scene3	70	green_hammer	1	N	hammer	0	1	green		0	1	0
dSYhmjzw8LfnjPjfC	English	scene4	72	white_butterfly	1	CN	butterfly	1	1	white		0	1	1
bKheBzXFhu6bzjatB	English	scene1	1	red_fence	1	CN	fence	1	1	red		0	1	1
bKheBzXFhu6bzjatB	English	scene1	2	black_slipper	1	CN	slipper	1	1	black		0	1	1
bKheBzXFhu6bzjatB	English	scene2	5	orange_shell	1	CN	shell	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene2	6	black_helicopter	1	N	helicopter	0	1	black		0	1	0
bKheBzXFhu6bzjatB	English	scene2	7	orange_sock	1	CN	sock	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene3	9	white_crown	1	CN	crown	1	1	white		0	1	1
bKheBzXFhu6bzjatB	English	scene2	10	black_robot	1	N	robot	0	1	black		0	1	0
bKheBzXFhu6bzjatB	English	scene3	12	white_dress	1	CN	dress	1	1	white		0	1	1
bKheBzXFhu6bzjatB	English	scene3	13	blue_cushion	1	CN	cushion	1	1	blue		0	1	1
bKheBzXFhu6bzjatB	English	scene4	15	blue_scarf	1	CN	scarf	1	1	blue		0	1	1
bKheBzXFhu6bzjatB	English	scene2	16	white_guitar	1	N	guitar	0	1	white		0	1	0
bKheBzXFhu6bzjatB	English	scene1	17	white_iron	1	CN	iron	1	1	white		0	1	1
bKheBzXFhu6bzjatB	English	scene4	18	purple_die	1	CN	die	1	1	purple		0	1	1
bKheBzXFhu6bzjatB	English	scene1	20	purple_lock	1	CN	lock	1	1	purple		0	1	1
bKheBzXFhu6bzjatB	English	scene4	21	white_book	1	CN	book	1	1	white		0	1	1
bKheBzXFhu6bzjatB	English	scene4	23	blue_candle	1	CN	candle	1	1	blue		0	1	1
bKheBzXFhu6bzjatB	English	scene2	25	white_flower	1	CN	flower	1	1	white		0	1	1
bKheBzXFhu6bzjatB	English	scene3	26	white_door	1	N	door	0	1	white		0	1	0
bKheBzXFhu6bzjatB	English	scene3	27	orange_glove	1	CN	glove	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene4	28	orange_basket	1	CN	basket	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene2	30	yellow_mask	1	CN	mask	1	1	yellow		0	1	1
bKheBzXFhu6bzjatB	English	scene2	31	green_knife	1	N	knife	0	1	green		0	1	0
bKheBzXFhu6bzjatB	English	scene4	32	red_pencil	1	CN	pencil	1	1	red		0	1	1
bKheBzXFhu6bzjatB	English	scene1	34	black_ribbon	1	CN	ribbon	1	1	black		0	1	1
bKheBzXFhu6bzjatB	English	scene1	37	orange_luggage	1	CN	luggage	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene3	38	green_binoculars	1	CN	binoculars	1	1	green		0	1	1
bKheBzXFhu6bzjatB	English	scene3	39	white_comb	1	CN	comb	1	1	white		0	1	1
bKheBzXFhu6bzjatB	English	scene1	41	purple_necklace	1	CN	necklace	1	1	purple		0	1	1
bKheBzXFhu6bzjatB	English	scene3	42	black_microscope	1	N	microscope	0	1	black		0	1	0
bKheBzXFhu6bzjatB	English	scene1	44	red_phone	1	CN	phone	1	1	red		0	1	1
bKheBzXFhu6bzjatB	English	scene4	46	orange_truck	1	CN	truck	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene4	47	orange_hammer	1	CN	hammer	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene3	48	black_tie	1	N	tie	0	1	black		0	1	0
bKheBzXFhu6bzjatB	English	scene4	50	orange_calendar	1	CN	calendar	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene1	51	black_screwdriver	1	CN	screwdriver	1	1	black		0	1	1
bKheBzXFhu6bzjatB	English	scene4	52	yellow_belt	1	CN	belt	1	1	yellow		0	1	1
bKheBzXFhu6bzjatB	English	scene3	54	orange_drum	1	N	drum	0	1	orange		0	1	0
bKheBzXFhu6bzjatB	English	scene2	56	blue_bed	1	N	bed	0	1	blue		0	1	0
bKheBzXFhu6bzjatB	English	scene2	57	orange_bowl	1	CN	bowl	1	1	orange		0	1	1
bKheBzXFhu6bzjatB	English	scene4	58	blue_calculator	1	CN	calculator	1	1	blue		0	1	1
bKheBzXFhu6bzjatB	English	scene3	59	purple_fork	1	CN	fork	1	1	purple		0	1	1
bKheBzXFhu6bzjatB	English	scene1	63	red_chair	1	CN	chair	1	1	red		0	1	1
bKheBzXFhu6bzjatB	English	scene1	65	yellow_balloon	1	CN	balloon	1	1	yellow		0	1	1
bKheBzXFhu6bzjatB	English	scene2	66	white_wallet	1	N	wallet	0	1	white		0	1	0
bKheBzXFhu6bzjatB	English	scene3	67	red_ring	1	N	ring	0	1	red		0	1	0
bKheBzXFhu6bzjatB	English	scene1	68	red_butterfly	1	CN	butterfly	1	1	red		0	1	1
bKheBzXFhu6bzjatB	English	scene4	70	purple_fish	1	CN	fish	1	1	purple		0	1	1
bKheBzXFhu6bzjatB	English	scene2	72	blue_mug	1	N	mug	0	1	blue		0	1	0
8Ea3SSC7mjDSwCFHD	English	scene1	3	green_robot	1	CN	robot	1	1	green		0	1	1
8Ea3SSC7mjDSwCFHD	English	scene2	41	black_shell	1	CN	shell	1	1	black		0	1	1
M4xD2qgoiGKreN7By	English	scene1	1	yellow_flower	1	CN	flower	1	1	yellow		0	1	1
M4xD2qgoiGKreN7By	English	scene4	2	yellow_cushion	1	CN	cushion	1	1	yellow		0	1	1
M4xD2qgoiGKreN7By	English	scene1	3	yellow_wallet	1	CN	wallet	1	1	yellow		0	1	1
M4xD2qgoiGKreN7By	English	scene1	4	black_fork	1	CN	fork	1	1	black		0	1	1
M4xD2qgoiGKreN7By	English	scene3	6	green_ribbon	1	N	ribbon	0	1	green		0	1	0
M4xD2qgoiGKreN7By	English	scene3	7	purple_luggage	1	N	luggage	0	1	purple		0	1	0
M4xD2qgoiGKreN7By	English	scene3	9	black_lock	1	N	lock	0	1	black		0	1	0
M4xD2qgoiGKreN7By	English	scene2	12	red_phone	1	N	phone	0	1	red		0	1	0
M4xD2qgoiGKreN7By	English	scene3	15	red_guitar	1	N	guitar	0	1	red		0	1	0
M4xD2qgoiGKreN7By	English	scene2	16	white_door	1	N	door	0	1	white		0	1	0
M4xD2qgoiGKreN7By	English	scene2	17	black_calendar	1	N	calendar	0	1	black		0	1	0
M4xD2qgoiGKreN7By	English	scene2	18	black_fish	1	N	fish	0	1	black		0	1	0
M4xD2qgoiGKreN7By	English	scene3	19	yellow_scarf	1	N	scarf	0	1	yellow		0	1	0
M4xD2qgoiGKreN7By	English	scene2	20	purple_die	1	N	die	0	1	purple		0	1	0
M4xD2qgoiGKreN7By	English	scene1	21	yellow_pencil	1	CN	pencil	1	1	yellow		0	1	1
M4xD2qgoiGKreN7By	English	scene2	23	black_truck	1	N	truck	0	1	black		0	1	0
M4xD2qgoiGKreN7By	English	scene4	24	black_knife	1	CN	knife	1	1	black		0	1	1
M4xD2qgoiGKreN7By	English	scene1	25	blue_bed	1	CN	bed	1	1	blue		0	1	1
M4xD2qgoiGKreN7By	English	scene3	27	white_calculator	1	N	calculator	0	1	white		0	1	0
M4xD2qgoiGKreN7By	English	scene1	28	purple_drum	1	CN	drum	1	1	purple		0	1	1
M4xD2qgoiGKreN7By	English	scene4	29	blue_fence	1	CN	fence	1	1	blue		0	1	1
M4xD2qgoiGKreN7By	English	scene3	30	red_mug	1	N	mug	0	1	red		0	1	0
M4xD2qgoiGKreN7By	English	scene4	31	purple_bowl	1	CN	bowl	1	1	purple		0	1	1
M4xD2qgoiGKreN7By	English	scene2	32	blue_crown	1	N	crown	0	1	blue		0	1	0
M4xD2qgoiGKreN7By	English	scene1	34	green_microscope	1	CN	microscope	1	1	green		0	1	1
M4xD2qgoiGKreN7By	English	scene4	36	white_comb	1	CN	comb	1	1	white		0	1	1
M4xD2qgoiGKreN7By	English	scene4	37	orange_robot	1	CN	robot	1	1	orange		0	1	1
M4xD2qgoiGKreN7By	English	scene3	38	blue_mask	1	N	mask	0	1	blue		0	1	0
M4xD2qgoiGKreN7By	English	scene1	40	yellow_book	1	CN	book	1	1	yellow		0	1	1
M4xD2qgoiGKreN7By	English	scene3	41	orange_screwdriver	1	N	screwdriver	0	1	orange		0	1	0
M4xD2qgoiGKreN7By	English	scene2	42	orange_basket	1	N	basket	0	1	orange		0	1	0
M4xD2qgoiGKreN7By	English	scene4	44	white_chair	1	CN	chair	1	1	white		0	1	1
M4xD2qgoiGKreN7By	English	scene1	45	purple_binoculars	1	CN	binoculars	1	1	purple		0	1	1
M4xD2qgoiGKreN7By	English	scene1	47	purple_tie	1	CN	tie	1	1	purple		0	1	1
M4xD2qgoiGKreN7By	English	scene3	50	orange_necklace	1	N	necklace	0	1	orange		0	1	0
M4xD2qgoiGKreN7By	English	scene1	51	yellow_candle	1	CN	candle	1	1	yellow		0	1	1
M4xD2qgoiGKreN7By	English	scene3	53	black_slipper	1	N	slipper	0	1	black		0	1	0
M4xD2qgoiGKreN7By	English	scene1	54	purple_glove	1	CN	glove	1	1	purple		0	1	1
M4xD2qgoiGKreN7By	English	scene3	57	red_belt	1	N	belt	0	1	red		0	1	0
M4xD2qgoiGKreN7By	English	scene4	59	orange_sock	1	CN	sock	1	1	orange		0	1	1
M4xD2qgoiGKreN7By	English	scene2	60	yellow_butterfly	1	N	butterfly	0	1	yellow		0	1	0
M4xD2qgoiGKreN7By	English	scene2	61	purple_hammer	1	N	hammer	0	1	purple		0	1	0
M4xD2qgoiGKreN7By	English	scene2	62	blue_balloon	1	N	balloon	0	1	blue		0	1	0
M4xD2qgoiGKreN7By	English	scene4	67	white_ring	1	CN	ring	1	1	white		0	1	1
M4xD2qgoiGKreN7By	English	scene4	68	orange_helicopter	1	CN	helicopter	1	1	orange		0	1	1
M4xD2qgoiGKreN7By	English	scene4	70	white_iron	1	CN	iron	1	1	white		0	1	1
M4xD2qgoiGKreN7By	English	scene2	72	white_dress	1	N	dress	0	1	white		0	1	0
QDyAtR2aJZyxYpWQC	English	scene3	2	white_comb	1	CN	comb	1	1	white		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	5	blue_mask	1	CN	mask	1	1	blue		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	6	yellow_calculator	1	CN	calculator	1	1	yellow		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	7	orange_slipper	1	CN	slipper	1	1	orange		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	8	yellow_book	1	CN	book	1	1	yellow		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	10	blue_butterfly	1	CN	butterfly	1	1	blue		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	12	yellow_belt	1	CN	belt	1	1	yellow		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	13	green_glove	1	CN	glove	1	1	green		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	14	yellow_cushion	1	CN	cushion	1	1	yellow		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	15	black_truck	1	CN	truck	1	1	black		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	16	black_hammer	1	CN	hammer	1	1	black		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	17	blue_crown	1	CN	crown	1	1	blue		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	19	orange_robot	1	CN	robot	1	1	orange		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	22	white_bed	1	N	bed	0	1	white		0	1	0
QDyAtR2aJZyxYpWQC	English	scene1	24	blue_balloon	1	CN	balloon	1	1	blue		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	25	red_ring	1	CN	ring	1	1	red		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	27	purple_fish	1	CN	fish	1	1	purple		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	29	white_flower	1	CN	flower	1	1	white		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	31	yellow_iron	1	CN	iron	1	1	yellow		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	32	yellow_scarf	1	CN	scarf	1	1	yellow		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	34	white_mug	1	CN	mug	1	1	white		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	37	purple_luggage	1	N	luggage	0	1	purple		0	1	0
QDyAtR2aJZyxYpWQC	English	scene1	41	black_sock	1	CN	sock	1	1	black		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	42	orange_shell	1	CN	shell	1	1	orange		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	43	black_knife	1	CN	knife	1	1	black		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	45	white_candle	1	CN	candle	1	1	white		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	46	purple_bowl	1	CN	bowl	1	1	purple		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	47	orange_drum	1	CN	drum	1	1	orange		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	49	blue_door	1	CN	door	1	1	blue		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	51	black_tie	1	CN	tie	1	1	black		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	52	purple_screwdriver	1	CN	screwdriver	1	1	purple		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	53	white_chair	1	CN	chair	1	1	white		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	54	red_wallet	1	CN	wallet	1	1	red		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	55	green_microscope	1	CN	microscope	1	1	green		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	56	black_basket	1	CN	basket	1	1	black		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	59	blue_guitar	1	CN	guitar	1	1	blue		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	60	red_dress	1	CN	dress	1	1	red		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	61	green_calendar	1	CN	calendar	1	1	green		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	62	orange_die	1	CN	die	1	1	orange		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	63	green_helicopter	1	CN	helicopter	1	1	green		0	1	1
QDyAtR2aJZyxYpWQC	English	scene3	64	white_pencil	1	CN	pencil	1	1	white		0	1	1
QDyAtR2aJZyxYpWQC	English	scene4	65	black_binoculars	1	CN	binoculars	1	1	black		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	68	orange_lock	1	CN	lock	1	1	orange		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	69	blue_fence	1	CN	fence	1	1	blue		0	1	1
QDyAtR2aJZyxYpWQC	English	scene2	70	purple_ribbon	1	CN	ribbon	1	1	purple		0	1	1
QDyAtR2aJZyxYpWQC	English	scene1	71	yellow_phone	1	CN	phone	1	1	yellow		0	1	1
xtkuSBzv9EqM922pW	English	scene1	1	yellow_candle	1	CN	candle	1	1	yellow		0	1	1
xtkuSBzv9EqM922pW	English	scene1	3	red_pencil	1	CN	pencil	1	1	red		0	1	1
xtkuSBzv9EqM922pW	English	scene4	4	white_comb	1	CN	comb	1	1	white		0	1	1
xtkuSBzv9EqM922pW	English	scene3	5	green_sock	1	N	sock	0	1	green		0	1	0
xtkuSBzv9EqM922pW	English	scene3	7	black_helicopter	1	N	helicopter	0	1	black		0	1	0
xtkuSBzv9EqM922pW	English	scene4	8	black_luggage	1	CN	luggage	1	1	black		0	1	1
xtkuSBzv9EqM922pW	English	scene4	10	yellow_fence	1	CN	fence	1	1	yellow		0	1	1
xtkuSBzv9EqM922pW	English	scene1	12	green_fish	1	CN	fish	1	1	green		0	1	1
xtkuSBzv9EqM922pW	English	scene2	14	green_binoculars	1	N	binoculars	0	1	green		0	1	0
xtkuSBzv9EqM922pW	English	scene3	15	black_shell	1	N	shell	0	1	black		0	1	0
xtkuSBzv9EqM922pW	English	scene3	16	blue_mug	1	N	mug	0	1	blue		0	1	0
xtkuSBzv9EqM922pW	English	scene3	17	blue_belt	1	N	belt	0	1	blue		0	1	0
xtkuSBzv9EqM922pW	English	scene2	19	green_tie	1	CN	tie	1	1	green		0	1	1
xtkuSBzv9EqM922pW	English	scene1	20	white_bed	1	CN	bed	1	1	white		0	1	1
xtkuSBzv9EqM922pW	English	scene3	21	white_calculator	1	N	calculator	0	1	white		0	1	0
xtkuSBzv9EqM922pW	English	scene2	23	purple_microscope	1	N	microscope	0	1	purple		0	1	0
xtkuSBzv9EqM922pW	English	scene4	25	blue_cushion	1	CN	cushion	1	1	blue		0	1	1
xtkuSBzv9EqM922pW	English	scene2	26	yellow_butterfly	1	N	butterfly	0	1	yellow		0	1	0
xtkuSBzv9EqM922pW	English	scene3	27	red_guitar	1	N	guitar	0	1	red		0	1	0
xtkuSBzv9EqM922pW	English	scene1	28	white_wallet	1	CN	wallet	1	1	white		0	1	1
xtkuSBzv9EqM922pW	English	scene2	31	green_fork	1	N	fork	0	1	green		0	1	0
xtkuSBzv9EqM922pW	English	scene1	35	orange_truck	1	CN	truck	1	1	orange		0	1	1
xtkuSBzv9EqM922pW	English	scene4	37	green_slipper	1	CN	slipper	1	1	green		0	1	1
xtkuSBzv9EqM922pW	English	scene3	38	green_bowl	1	N	bowl	0	1	green		0	1	0
xtkuSBzv9EqM922pW	English	scene1	40	black_basket	1	CN	basket	1	1	black		0	1	1
xtkuSBzv9EqM922pW	English	scene2	41	green_drum	1	N	drum	0	1	green		0	1	0
xtkuSBzv9EqM922pW	English	scene2	42	blue_crown	1	N	crown	0	1	blue		0	1	0
xtkuSBzv9EqM922pW	English	scene2	43	red_door	1	N	door	0	1	red		0	1	0
xtkuSBzv9EqM922pW	English	scene3	44	purple_knife	1	N	knife	0	1	purple		0	1	0
xtkuSBzv9EqM922pW	English	scene3	46	white_mask	1	N	mask	0	1	white		0	1	0
xtkuSBzv9EqM922pW	English	scene1	47	orange_hammer	1	CN	hammer	1	1	orange		0	1	1
xtkuSBzv9EqM922pW	English	scene2	48	purple_glove	1	N	glove	0	1	purple		0	1	0
xtkuSBzv9EqM922pW	English	scene2	50	blue_balloon	1	N	balloon	0	1	blue		0	1	0
xtkuSBzv9EqM922pW	English	scene2	51	blue_phone	1	N	phone	0	1	blue		0	1	0
xtkuSBzv9EqM922pW	English	scene1	52	yellow_flower	1	CN	flower	1	1	yellow		0	1	1
xtkuSBzv9EqM922pW	English	scene4	53	orange_screwdriver	1	CN	screwdriver	1	1	orange		0	1	1
xtkuSBzv9EqM922pW	English	scene1	54	purple_calendar	1	CN	calendar	1	1	purple		0	1	1
xtkuSBzv9EqM922pW	English	scene1	55	green_die	1	CN	die	1	1	green		0	1	1
xtkuSBzv9EqM922pW	English	scene1	56	red_book	1	CN	book	1	1	red		0	1	1
xtkuSBzv9EqM922pW	English	scene4	57	yellow_chair	1	CN	chair	1	1	yellow		0	1	1
xtkuSBzv9EqM922pW	English	scene4	58	purple_necklace	1	CN	necklace	1	1	purple		0	1	1
xtkuSBzv9EqM922pW	English	scene2	59	yellow_dress	1	N	dress	0	1	yellow		0	1	0
xtkuSBzv9EqM922pW	English	scene3	60	purple_robot	1	N	robot	0	1	purple		0	1	0
xtkuSBzv9EqM922pW	English	scene4	64	white_ring	1	CN	ring	1	1	white		0	1	1
xtkuSBzv9EqM922pW	English	scene4	67	purple_lock	1	CN	lock	1	1	purple		0	1	1
xtkuSBzv9EqM922pW	English	scene4	68	orange_ribbon	1	CN	ribbon	1	1	orange		0	1	1
xtkuSBzv9EqM922pW	English	scene3	70	yellow_scarf	1	N	scarf	0	1	yellow		0	1	0
xtkuSBzv9EqM922pW	English	scene4	71	white_iron	1	CN	iron	1	1	white		0	1	1
4jSWkDPdzFihht64e	English	scene1	1	purple_helicopter	1	CN	helicopter	1	1	purple		0	1	1
4jSWkDPdzFihht64e	English	scene4	3	green_shell	1	CN	shell	1	1	green		0	1	1
4jSWkDPdzFihht64e	English	scene3	4	red_pencil	1	N	pencil	0	1	red		0	1	0
4jSWkDPdzFihht64e	English	scene4	5	purple_sock	1	CN	sock	1	1	purple		0	1	1
4jSWkDPdzFihht64e	English	scene4	7	white_door	1	CN	door	1	1	white		0	1	1
4jSWkDPdzFihht64e	English	scene3	8	purple_ribbon	1	N	ribbon	0	1	purple		0	1	0
4jSWkDPdzFihht64e	English	scene4	11	white_dress	1	CN	dress	1	1	white		0	1	1
4jSWkDPdzFihht64e	English	scene3	12	red_belt	1	N	belt	0	1	red		0	1	0
4jSWkDPdzFihht64e	English	scene3	13	yellow_candle	1	N	candle	0	1	yellow		0	1	0
4jSWkDPdzFihht64e	English	scene3	14	orange_truck	1	N	truck	0	1	orange		0	1	0
4jSWkDPdzFihht64e	English	scene1	15	black_tie	1	CN	tie	1	1	black		0	1	1
4jSWkDPdzFihht64e	English	scene2	16	green_fish	1	N	fish	0	1	green		0	1	0
4jSWkDPdzFihht64e	English	scene3	18	purple_slipper	1	N	slipper	0	1	purple		0	1	0
4jSWkDPdzFihht64e	English	scene3	21	yellow_book	1	N	book	0	1	yellow		0	1	0
4jSWkDPdzFihht64e	English	scene1	22	purple_glove	1	CN	glove	1	1	purple		0	1	1
4jSWkDPdzFihht64e	English	scene1	24	red_flower	1	CN	flower	1	1	red		0	1	1
4jSWkDPdzFihht64e	English	scene2	25	blue_iron	1	N	iron	0	1	blue		0	1	0
4jSWkDPdzFihht64e	English	scene3	28	purple_calendar	1	N	calendar	0	1	purple		0	1	0
4jSWkDPdzFihht64e	English	scene4	29	purple_bowl	1	CN	bowl	1	1	purple		0	1	1
4jSWkDPdzFihht64e	English	scene2	30	green_die	1	N	die	0	1	green		0	1	0
4jSWkDPdzFihht64e	English	scene4	31	green_binoculars	1	CN	binoculars	1	1	green		0	1	1
4jSWkDPdzFihht64e	English	scene3	33	orange_necklace	1	N	necklace	0	1	orange		0	1	0
4jSWkDPdzFihht64e	English	scene2	34	white_chair	1	N	chair	0	1	white		0	1	0
4jSWkDPdzFihht64e	English	scene2	37	red_phone	1	N	phone	0	1	red		0	1	0
4jSWkDPdzFihht64e	English	scene4	40	blue_crown	1	CN	crown	1	1	blue		0	1	1
4jSWkDPdzFihht64e	English	scene3	41	blue_calculator	1	N	calculator	0	1	blue		0	1	0
4jSWkDPdzFihht64e	English	scene1	43	white_bed	1	CN	bed	1	1	white		0	1	1
4jSWkDPdzFihht64e	English	scene1	44	black_knife	1	CN	knife	1	1	black		0	1	1
4jSWkDPdzFihht64e	English	scene1	45	yellow_wallet	1	CN	wallet	1	1	yellow		0	1	1
4jSWkDPdzFihht64e	English	scene2	46	orange_lock	1	N	lock	0	1	orange		0	1	0
4jSWkDPdzFihht64e	English	scene1	47	purple_robot	1	CN	robot	1	1	purple		0	1	1
4jSWkDPdzFihht64e	English	scene1	51	blue_guitar	1	CN	guitar	1	1	blue		0	1	1
4jSWkDPdzFihht64e	English	scene4	52	white_comb	1	N	comb	0	1	white		0	1	0
4jSWkDPdzFihht64e	English	scene2	53	white_balloon	1	N	balloon	0	1	white		0	1	0
4jSWkDPdzFihht64e	English	scene4	54	yellow_ring	1	CN	ring	1	1	yellow		0	1	1
4jSWkDPdzFihht64e	English	scene1	55	yellow_mask	1	CN	mask	1	1	yellow		0	1	1
4jSWkDPdzFihht64e	English	scene2	58	blue_fence	1	N	fence	0	1	blue		0	1	0
4jSWkDPdzFihht64e	English	scene1	59	blue_mug	1	CN	mug	1	1	blue		0	1	1
4jSWkDPdzFihht64e	English	scene2	60	orange_screwdriver	1	N	screwdriver	0	1	orange		0	1	0
