gameId	X_id	listenerSelection	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
JDXib6sKp8PTdNpzR	zNb2G8L9HXB3XuRQu	1	feedback	supSuff	socks	clothing	chips	snack	43	fish	fish		swordFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	ZfhAo4z3anC3macGr	1	feedback	basicSuffType2	ivy	plant	wardrobe	furniture	44	flower	flower		tulip	1	FALSE	FALSE	TRUE	FALSE	FALSE
JDXib6sKp8PTdNpzR	nFBKwgg6h522DCAAz	1	feedback	size43	"NA"	"NA"	"NA"	"NA"	45	small pink	small pink		small_pink_framee	1	TRUE	TRUE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	rCzzxcZwoMqSggSPu	1	feedback	color32	"NA"	"NA"	"NA"	"NA"	46	blue	blue		big_blue_tack	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	8ABCcon23DbrzYsTJ	1	feedback	color21	"NA"	"NA"	"NA"	"NA"	47	pink	pink		small_pink_weddingcake	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	RLZneGmrhNPbnXZhg	1	feedback	basicSuffType2	pottedPlant	plant	ambulance	vehicle	48	white flower	white flower		daisy	1	TRUE	FALSE	TRUE	FALSE	FALSE
JDXib6sKp8PTdNpzR	ncdKN99mxQ3993u6Q	1	feedback	color31	"NA"	"NA"	"NA"	"NA"	49	light brown	light brown		big_brown_turtle	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	gHjsT5CELQmT3ontq	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	50	small pink	small pink		small_purple_butterfly	1	TRUE	TRUE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	W2t6BgMEtgjzvD2bF	1	feedback	size33	"NA"	"NA"	"NA"	"NA"	51	large	large		big_orange_pingpongball	1	FALSE	TRUE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	AhPNz8kBsathZF2K7	1	feedback	supSuff	pretzels	snack	train	vehicle	52	bird	bird		hummingBird	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	k4TbHtK4oN8Ab35PB	1	feedback	subNec	bear	animal	snake	animal	53	polar bear	polar bear		polarBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	Fn7neLScXN2KzbEua	1	feedback	size42	"NA"	"NA"	"NA"	"NA"	54	large blue	large blue		big_blue_rug	1	TRUE	TRUE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	dTNXRzDXhbuYZnJPi	1	feedback	basicSuffType1	elephant	animal	lion	animal	55	panda	panda		pandaBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	RKtbS4QRFTNbFjyDh	1	feedback	basicSuffType1	wardrobe	furniture	bookcase	furniture	56	table	table		diningTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	qnM5nkKeSh8ubnFz9	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	57	small purple	small purple		small_purple_hairdryer	1	TRUE	TRUE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	hPctDNtCm53MCvtWZ	1	feedback	color33	"NA"	"NA"	"NA"	"NA"	58	orange	orange		big_orange_cushion	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	kW6CMu8S3Zvty4FAB	1	feedback	basicSuffType2	popcorn	snack	bed	furniture	59	gummy bear	gummy bear		gummyBears	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	vE7cEHqzfptoSjrtC	1	feedback	subNec	table	furniture	table	furniture	60	picnic table	picnic table		picnicTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	XYYohv4tbhidKwQj9	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	61	red	red		big_red_bellpepper	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	BM4nuJJtYRhHopFKm	1	feedback	color44	"NA"	"NA"	"NA"	"NA"	62	purple	purple		small_purple_bracelet	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	EAXcAERnwgcjxyzms	1	feedback	basicSuffType1	iguana	animal	lobster	animal	63	bear	bear		blackBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	BAooPSaLgkCpX3tAp	1	feedback	subNec	bird	animal	iguana	animal	64	bald eagle	bald eagle		eagle	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	qYTyAxT5xPJxcYnqp	1	feedback	supSuff	ambulance	vehicle	iguana	animal	65	table	table		coffeeTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	tftubaw69vksNZJvK	1	feedback	basicSuffType1	gloves	clothing	dress	clothing	66	shirt	shirt		dressShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	PurxcFz5Fzqzdfyks	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	67	white	white		small_white_teacup	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	H9JnzwQmRfrTgiNr2	1	feedback	basicSuffType1	grasses	plant	ivy	plant	68	rose	rose		rose	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	zYbgcXS4p7gk6MBRa	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	69	red	red		big_red_chair	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	mpvkNwrTRX3JvrEgg	1	feedback	color22	"NA"	"NA"	"NA"	"NA"	70	black	black		small_black_comb	1	TRUE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	752JKvrq7L6j8nzT7	1	feedback	basicSuffType1	bison	animal	sheep	animal	71	pug	pug		pug	1	FALSE	FALSE	FALSE	FALSE	FALSE
JDXib6sKp8PTdNpzR	bohAohQ7yHzeBHosN	1	feedback	basicSuffType2	motorcycle	vehicle	socks	clothing	72	silver car	silver car		sportsCar	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	s56X7c6aA9TpdBe2X	1	feedback	supSuff	train	vehicle	ivy	plant	1	its the candy	its the candy	with different colors ?	gummyBears	1	FALSE	FALSE	FALSE	FALSE	TRUE
ZJtiewHmhJLnpQNvr	3xroSBYJZ4aYBf5Rn	1	feedback	supSuff	bookcase	furniture	lion	animal	2	shirt	shirt		hawaiiShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	b9gZvRT7CxuWtESTu	1	feedback	basicSuffType2	kitten	animal	shirt	clothing	3	bear	bear		grizzlyBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	WM8Mh3jDBKeaGeyBo	1	feedback	color33	"NA"	"NA"	"NA"	"NA"	4	black	black		big_black_turtle	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	oE7Fsjt7XzinssXyP	1	feedback	color22	"NA"	"NA"	"NA"	"NA"	5	green	green		big_green_framee	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	vqo63eTy6Wi4QRsdG	1	feedback	subNec	bird	animal	snake	animal	6	bird not eagle	bird not eagle		pigeon	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	4Zt2SmLGoq8mmLwfh	1	feedback	basicSuffType2	dress	clothing	wardrobe	furniture	7	shirt	shirt		dressShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	76zXdvJ2PcTsGSjhf	1	feedback	basicSuffType1	horse	animal	crocodile	animal	8	eagle	eagle		eagle	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	XPEpoaN8738MckgFQ	1	feedback	color31	"NA"	"NA"	"NA"	"NA"	9	purple	purple		small_purple_billiardball	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	dLhvYq3LWCyzwhHR7	1	feedback	basicSuffType2	wardrobe	furniture	pretzels	snack	10	seat	seat		picnicTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	KNwzBCFvYgBthJxGc	1	feedback	size42	"NA"	"NA"	"NA"	"NA"	11	smallest	smallest		small_blue_candle	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	8v2zNGi2GMySffnbp	1	feedback	color44	"NA"	"NA"	"NA"	"NA"	12	red	red		small_red_scarf	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	gAwoLwa8YbGyAu2nJ	1	feedback	subNec	flower	plant	pottedPlant	plant	13	sun flower	sun flower		sunflower	1	FALSE	FALSE	TRUE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	HnDwpp3raoRbzLANK	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	14	smallest	smallest	which one	small_brown_jacket	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	CH93JLab5HuqoQMhk	1	feedback	size33	"NA"	"NA"	"NA"	"NA"	15	biggest	biggest		big_purple_bracelet	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	57RMhGhEfdfuXobKs	1	feedback	subNec	table	furniture	bookcase	furniture	16	table with brass	table with brass		coffeeTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	WpQ9jrfY3tWzQCMry	1	feedback	basicSuffType1	lion	animal	horse	animal	17	fox	fox		husky	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	Pz9crDqotXpTe5pqK	1	feedback	color44	"NA"	"NA"	"NA"	"NA"	18	brown	brown		big_brown_belt	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	veCBEjTcBFK7ZiDC3	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	19	smallest	smallest		small_blue_toothbrush	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	5L5bxYkTsEt3zwM5P	1	feedback	color21	"NA"	"NA"	"NA"	"NA"	20	purpule	purpule		small_pink_balloon	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	9opA2AQ4vhZHS8yoZ	1	feedback	color21	"NA"	"NA"	"NA"	"NA"	21	wine	wine		small_purple_butterfly	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	qknBTcB4biXvHKpBv	1	feedback	supSuff	cookies	snack	lion	animal	22	car	car		sportsCar	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	pcJx9Yjjfmd6ikLZf	1	feedback	supSuff	bookcase	furniture	chips	snack	23	rose	rose		rose	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	ZhyAcQxpkETrzW73k	1	feedback	size22	"NA"	"NA"	"NA"	"NA"	24	big	big		big_red_tack	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	DNsQ7wd9sDTSSmSep	1	feedback	color32	"NA"	"NA"	"NA"	"NA"	25	odd	odd		big_blue_comb	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	5Z9BdEdDpYL6xPJnh	1	feedback	size33	"NA"	"NA"	"NA"	"NA"	26	smallest	smallest		small_black_book	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	JfYrprjsigbnLtMK7	1	feedback	color22	"NA"	"NA"	"NA"	"NA"	27	green	green		big_green_binder	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	hwpGD3hnb9dAMvvu4	1	feedback	basicSuffType1	bed	furniture	bookcase	furniture	28	table	table		diningTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	skTw3AfR6AoeLrgMM	1	feedback	basicSuffType2	lamp	furniture	ambulance	vehicle	29	drawer	drawer		bedsideTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	mLwmFBviW7RRYkBMC	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	30	biggest	biggest		big_purple_bike	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	ZyWPww33wAsN55pDv	1	feedback	basicSuffType2	iguana	animal	table	furniture	31	dog	dog		dalmatian	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	G9b8NDPHjiWsnskun	1	feedback	supSuff	flower	plant	cookies	snack	32	dog	dog		pug	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	xymF42cwdraWnTxAz	1	feedback	supSuff	gloves	clothing	lamp	furniture	33	bear	bear		polarBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	YWtDZZgQZtDJego9W	1	feedback	size22	"NA"	"NA"	"NA"	"NA"	34	biggest	biggest		big_red_pepper	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	dnKMirDD7PKYE73Wz	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	35	biggest	biggest		big_white_phone	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	eYBhPaJyFePoeJrPt	1	feedback	color33	"NA"	"NA"	"NA"	"NA"	36	blue	blue		small_purple_yarn	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	8NZnipmfbkbZJMAdH	1	feedback	size43	"NA"	"NA"	"NA"	"NA"	37	biggest	biggest		big_orange_cap	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	vwWf6LSFmjFsavE7t	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	38	odd	odd		big_white_teacup	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	nPDR2GYFaApfwfTkL	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	39	blue	blue		big_blue_cushion	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	DbiJtCpNeR5yqLiqw	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	40	red	red		big_red_stapler	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	6pHtiqK8TD6ZmpQ6f	1	feedback	color32	"NA"	"NA"	"NA"	"NA"	41	blue	blue		big_blue_rug	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	SPtPMMPkwzri5w5mD	1	feedback	size31	"NA"	"NA"	"NA"	"NA"	42	smallest	smallest		small_green_guitar	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	y9YBD9GKJ8YLHN59g	1	feedback	basicSuffType2	lion	animal	rosemary	plant	43	fish	fish		clownFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	54n2CDbEnafZ72byA	1	feedback	basicSuffType1	pig	animal	lobster	animal	44	dog	dog		germanShepherd	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	6uBgYTHFJ8ugYcGzA	1	feedback	basicSuffType2	pretzels	snack	pig	animal	45	candy	candy		mnMs	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	amYEpYYi6cBpvkp2S	1	feedback	size21	"NA"	"NA"	"NA"	"NA"	46	biggest	biggest		big_white_pingpongball	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	RZm3CqZLuZTCJYSdr	1	feedback	size31	"NA"	"NA"	"NA"	"NA"	47	biggest	biggest		big_green_chair	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	y554AwpuYjQ4FmfdQ	1	feedback	subNec	bear	animal	pig	animal	48	polar	polar		pandaBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	SJ2dMDr7izFDKCd3h	1	feedback	basicSuffType2	fish	animal	pottedPlant	plant	49	raven	raven		hummingBird	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	Pn3CwMRxGpHDjpzDx	1	feedback	supSuff	grasses	plant	cow	animal	50	car	car		suv	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	xrQCWGfgJd4J9r5zK	1	feedback	basicSuffType2	pottedPlant	plant	cookies	snack	51	sun flower	sun flower		daisy	1	FALSE	FALSE	TRUE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	QFXvv3omqCwWXFaGp	1	feedback	basicSuffType1	ivy	plant	rosemary	plant	52	rose	rose		tulip	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	j9ieymya8cYov9c4u	1	feedback	basicSuffType1	gloves	clothing	dress	clothing	53	top	top		tShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	L5u5nPG2hEA2HmkcD	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	54	odd	odd		big_orange_napkin	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	cgZftuCHQbf57mrnK	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	55	odd	odd		big_red_flower	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	yxhLnZSpYxRTG3A7q	1	feedback	basicSuffType2	train	vehicle	bookcase	furniture	56	bus	bus		minivan	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	tY3d4Q6SAZkisQPPP	1	feedback	supSuff	dress	clothing	motorcycle	vehicle	57	whale	whale		swordFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	ps4bpMdPg8fCYRy29	1	feedback	size21	"NA"	"NA"	"NA"	"NA"	58	smallest	smallest		small_pink_weddingcake	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	Ay7BFpM4XvEj6wNRQ	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	59	biggest	biggest		big_pink_bucket	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	7mjoTixLQ29S6fB9Z	1	feedback	basicSuffType2	dog	animal	train	vehicle	60	fish	fish		goldFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	Ea3LQEpBaucWEwuti	1	feedback	basicSuffType1	chips	snack	popcorn	snack	61	candy	candy		skittles	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	XNi3YFw7fWki3JPZQ	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	62	biggest	biggest		big_yellow_shoe	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	b9ZFwMGLodF6CrZRk	1	feedback	basicSuffType1	ambulance	vehicle	motorcycle	vehicle	63	sport car	sport car		convertible	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	oQZ5vpmiHpzWAsXFv	1	feedback	basicSuffType2	chips	snack	bathrobe	clothing	64	candies	candies		jellyBeans	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	oebP58E3pHFSqq9ge	1	feedback	supSuff	candy	snack	socks	clothing	65	parrot	parrot		parrot	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	AbwMdGtutg2zfYt9K	1	feedback	subNec	bear	animal	cow	animal	66	bear not polar	bear not polar		blackBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	wFFpNYxuESuBPzQj2	1	feedback	size42	"NA"	"NA"	"NA"	"NA"	67	biggest	biggest		big_pink_hairdryer	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	u9oammS6RbakX95No	1	feedback	size43	"NA"	"NA"	"NA"	"NA"	68	biggest	biggest		big_tan_rock	1	FALSE	TRUE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	rnTow5LaGRMZvosod	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	69	red	red		big_red_bellpepper	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	YQLjbgHPsmfmrcGTx	1	feedback	color31	"NA"	"NA"	"NA"	"NA"	70	blue	blue		big_purple_coathanger	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	x8qXb6vQNJAtNsvRa	1	feedback	subNec	shirt	clothing	socks	clothing	71	blue shirt	blue shirt		poloShirt	1	TRUE	FALSE	FALSE	FALSE	FALSE
ZJtiewHmhJLnpQNvr	hFAwkpuT8nsjY4Xsr	1	feedback	supSuff	table	furniture	rosemary	plant	72	cat fish	cat fish		catfish	1	FALSE	FALSE	FALSE	FALSE	FALSE
jcc6u8B77DTuckvJc	Pnafak7dmnz36r6NK	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	It's the Gold one.	It's the Gold one.		small_yellow_balloon	1	TRUE	FALSE	FALSE	TRUE	TRUE
jcc6u8B77DTuckvJc	yM37kFqKgDsbP7uwF	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	2	It's the smallest stapler	It's the smallest stapler		small_purple_stapler	1	FALSE	TRUE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	zxzsrmfjLL8DpzAqX	1	feedback	size31	"NA"	"NA"	"NA"	"NA"	3	It's the smallest turtle.	It's the smallest turtle.		small_black_turtle	1	FALSE	TRUE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	HzQ5WTcZbhhJvbWcs	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	4	It's the largest candle	It's the largest candle		big_blue_candle	1	FALSE	TRUE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	Z3Ya6eEjteSQzB2bE	1	feedback	size22	"NA"	"NA"	"NA"	"NA"	5	It's the largest pillow	It's the largest pillow		big_blue_cushion	1	FALSE	TRUE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	zmyujnP4HuRS45iCr	1	feedback	size33	"NA"	"NA"	"NA"	"NA"	6	Pick the largest butterfly	Pick the largest butterfly		big_blue_butterfly	1	FALSE	TRUE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	vZJjvNEcu2g46Z4SH	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	7	pick the smallest bracelet	pick the smallest bracelet		small_purple_bracelet	1	FALSE	TRUE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	mWm5BFb6X6mqeC7gX	1	feedback	basicSuffType2	bathrobe	clothing	firetruck	vehicle	8	choose the dress shirt	choose the dress shirt		dressShirt	1	FALSE	FALSE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	ppXvxmQBnmmXNPYXR	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	9	choose the yellow bell pepper	choose the yellow bell pepper		small_yellow_bellpepper	1	TRUE	FALSE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	kkZyd8YXKyPYvyCYf	1	feedback	subNec	flower	plant	flower	plant	10	pick the red rose	pick the red rose		rose	1	TRUE	FALSE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	2PTnRHdTbNMwMyf8s	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	11	pink telephone	pink telephone		big_pink_phone	1	TRUE	FALSE	TRUE	FALSE	FALSE
jcc6u8B77DTuckvJc	NQEmsH7sAktBtkqtZ	1	feedback	size31	"NA"	"NA"	"NA"	"NA"	12	largest of the blue scarfs	largest of the blue scarfs		big_blue_scarf	1	TRUE	TRUE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	jr2pZCpdmRsRJxifk	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	13	smallest of the white wedding cake	smallest of the white wedding cake		small_white_weddingcake	1	TRUE	TRUE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	8fwuQDmsY8yzE8JeF	1	feedback	size33	"NA"	"NA"	"NA"	"NA"	14	the largest book	the largest book		big_blue_book	1	FALSE	TRUE	TRUE	FALSE	TRUE
jcc6u8B77DTuckvJc	m2d6sEgwCrnuicaNL	1	feedback	basicSuffType2	lion	animal	bathrobe	clothing	15	the parrot	the parrot		parrot	1	FALSE	FALSE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	xLtLAQxbTbDq5YibT	1	feedback	subNec	bird	animal	pig	animal	16	Eagle	Eagle		eagle	1	FALSE	FALSE	FALSE	FALSE	FALSE
jcc6u8B77DTuckvJc	3rykEcF8w43reAoC7	1	feedback	supSuff	rosemary	plant	dress	clothing	17	Car	Car		convertible	1	FALSE	FALSE	FALSE	FALSE	FALSE
jcc6u8B77DTuckvJc	mhzFbdBipkPtsppxM	1	feedback	subNec	shirt	clothing	gloves	clothing	18	the lighter blue polo style shirt	the lighter blue polo style shirt		poloShirt	1	TRUE	FALSE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	3LsGNc4FJCQ9Y6QKr	1	feedback	basicSuffType1	lion	animal	bird	animal	19	Panda Bear	Panda Bear		pandaBear	1	FALSE	FALSE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	pehbAgmHW4jNeP6R9	1	feedback	basicSuffType1	bed	furniture	lamp	furniture	20	the table	the table		diningTable	1	FALSE	FALSE	FALSE	FALSE	TRUE
jcc6u8B77DTuckvJc	eZ9DhcauvDdMR33Dj	1	feedback	supSuff	table	furniture	cow	animal	21	gummy bears	gummy bears		gummyBears	1	FALSE	FALSE	FALSE	FALSE	FALSE
jcc6u8B77DTuckvJc	7M8rnNYLY6PjHwiX2	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	22	large red yarn	large red yarn		big_red_yarn	1	TRUE	TRUE	TRUE	FALSE	FALSE
jcc6u8B77DTuckvJc	yT6ptQWtzTdswQsep	1	feedback	supSuff	socks	clothing	motorcycle	vehicle	23	goldfish	goldfish		goldFish	1	TRUE	FALSE	FALSE	FALSE	FALSE
jcc6u8B77DTuckvJc	kYbTDrqxhTq2kS6HR	1	feedback	color21	"NA"	"NA"	"NA"	"NA"	24	green chair	green chair		small_green_chair	1	TRUE	FALSE	TRUE	FALSE	FALSE
jcc6u8B77DTuckvJc	kg6EZcMceHtuGb5bN	1	feedback	basicSuffType2	hamster	animal	bookcase	furniture	25	swordfish	swordfish		swordFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
jcc6u8B77DTuckvJc	ybFpWTrLcBtfMw383	1	feedback	basicSuffType2	squirrel	animal	cookies	snack	26	Black Bear	Black Bear		blackBear	1	TRUE	FALSE	FALSE	FALSE	FALSE
jcc6u8B77DTuckvJc	QyeTGXaznLAAnESRN	1	feedback	subNec	table	furniture	bed	furniture	27	side table with two drawers	side table with two drawers		bedsideTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
