gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	comments	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
g7vxxhW2jevjbHBv8	Spanish	feedback	color42	NA	NA	NA	NA	1	71	es de diferente color	es de diferente color		big_green_binder	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
woScH39WSn3r8vT9s	Spanish	feedback	color42	NA	NA	NA	NA	1	6	el de color morado	el de color morado		big_purple_coathanger	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color42	NA	NA	NA	NA	1	29	de color rosa	de color rosa		small_pink_framee	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	color42	NA	NA	NA	NA	1	5	azul	azul		big_blue_cushion	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	color42	NA	NA	NA	NA	1	16	blanco	blanco		big_white_pingpongball	1	C			TRUE	FALSE	FALSE	TRUE	TRUE
7byBpzzTrLBTrRaSW	Spanish	feedback	color42	NA	NA	NA	NA	1	6	diferente	diferente		big_red_toothbrush	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color42	NA	NA	NA	NA	1	20	diferente	diferente		big_red_yarn	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color42	NA	NA	NA	NA	1	13	sí	sí	verde?	big_green_guitar	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color42	NA	NA	NA	NA	1	48	sí	sí	rojo?	big_red_yarn	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color42	NA	NA	NA	NA	1	4	color violeta	color violeta		small_blue_candle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color42	NA	NA	NA	NA	1	37	diferente	diferente		big_tan_rock	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color42	NA	NA	NA	NA	1	7	rojo	rojo		small_red_yarn	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color42	NA	NA	NA	NA	1	55	azul	azul		big_blue_cushion	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color42	NA	NA	NA	NA	1	12	cafe	cafe		small_brown_jacket	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color42	NA	NA	NA	NA	1	21	azul	azul		big_blue_scarf	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	color42	NA	NA	NA	NA	1	39	la bola roja	la bola roja		small_orange_billiardball	1	ANC			TRUE	FALSE	TRUE	TRUE	TRUE
GetM4rtofxHS3ga5m	Spanish	feedback	color42	NA	NA	NA	NA	1	63	grapadora roja	grapadora roja		small_red_stapler	1	NC			TRUE	FALSE	FALSE	TRUE	FALSE
z7BQy72TNHyrXNdby	Spanish	feedback	color42	NA	NA	NA	NA	1	23	la roja	la roja		small_red_stapler	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
z7BQy72TNHyrXNdby	Spanish	feedback	color42	NA	NA	NA	NA	1	46	la naranja	la naranja		big_orange_napkin	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color42	NA	NA	NA	NA	1	12	el de color diferente	el de color diferente		small_brown_belt	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color42	NA	NA	NA	NA	1	69	naranja	naranja		small_orange_cushion	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	color43	NA	NA	NA	NA	1	30	es de otro color.	es de otro color.		small_blue_cap	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	color43	NA	NA	NA	NA	1	59	es de diferente color.	es de diferente color.		big_brown_jacket	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color43	NA	NA	NA	NA	1	11	rosa__morado	rosa	pequeño?	big_purple_flower	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color43	NA	NA	NA	NA	1	39	gris	gris		small_white_shoe	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	color43	NA	NA	NA	NA	1	1	color distinto	color distinto	cinturón marrón	big_brown_belt	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	color43	NA	NA	NA	NA	1	61	diferente color	diferente color		small_green_bracelet	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color43	NA	NA	NA	NA	1	14	rosa	rosa		small_pink_teacup	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color43	NA	NA	NA	NA	1	29	rojo	rojo		small_red_stapler	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color43	NA	NA	NA	NA	1	9	naranja	naranja		big_orange_coathanger	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color43	NA	NA	NA	NA	1	31	azul	azul		big_blue_butterfly	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color43	NA	NA	NA	NA	3	2	tamaño medio, again	tamaño medio, again		big_purple_coathanger	0	S			FALSE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color43	NA	NA	NA	NA	4	37	el mas pequeño de los 5, hay 1 mas grande y 3 iguales (un poco mas grandes)	el mas pequeño de los 5, hay 1 mas grande y 3 iguales (un poco mas grandes)		small_pink_teacup	0	AS			FALSE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color43	NA	NA	NA	NA	1	7	es el unico de color diferente rosa	es el unico de color diferente rosa		small_pink_phone	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color43	NA	NA	NA	NA	1	59	morada	morada		big_pink_bucket	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color43	NA	NA	NA	NA	1	37	azul	azul		big_blue_candle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color43	NA	NA	NA	NA	1	38	morado	morado		small_purple_rug	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color43	NA	NA	NA	NA	1	8	pimiento rojo	pimiento rojo		small_red_bellpepper	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color43	NA	NA	NA	NA	1	64	el naranja	el naranja		big_orange_cap	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color43	NA	NA	NA	NA	1	45	es de otro color	es de otro color		big_purple_hairdryer	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color43	NA	NA	NA	NA	1	49	es de otro color	es de otro color		big_green_chair	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color43	NA	NA	NA	NA	1	17	distinto color	distinto color		big_red_yarn	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color43	NA	NA	NA	NA	1	27	distinto color	distinto color		small_white_shoe	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	color43	NA	NA	NA	NA	1	47	black	black		big_black_belt	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	TRUE
S4kr4v62hXL4LYC7D	Spanish	feedback	color43	NA	NA	NA	NA	1	54	yellow	yellow		big_orange_cap	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	TRUE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color43	NA	NA	NA	NA	1	28	no__si	no	es pequeño ?__es naranja ?	big_orange_cushion	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color43	NA	NA	NA	NA	1	62	si	si	es verde ?	big_green_chair	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
jbp9GcgfoE26diyWb	Spanish	feedback	color43	NA	NA	NA	NA	1	46	la verde	la verde		big_green_guitar	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
jbp9GcgfoE26diyWb	Spanish	feedback	color43	NA	NA	NA	NA	1	51	la de diferente color	la de diferente color		big_tan_rock	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
2PA2eTW2JBioGPq2S	Spanish	feedback	color43	NA	NA	NA	NA	1	23	azul	azul		small_blue_tack	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
2PA2eTW2JBioGPq2S	Spanish	feedback	color43	NA	NA	NA	NA	1	49	amarillo	amarillo		small_yellow_balloon	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	color43	NA	NA	NA	NA	1	58	blanco	blanco		big_white_teacup	1	C			TRUE	FALSE	FALSE	TRUE	TRUE
QC9QPrwjj6RsY6hks	Spanish	feedback	color43	NA	NA	NA	NA	1	71	morado distinto	morado distinto		small_purple_hairdryer	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color43	NA	NA	NA	NA	1	2	es el objeto de distinto color	es el objeto de distinto color		small_pink_balloon	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color43	NA	NA	NA	NA	1	35	different color/color diferente´	different color/color diferente´		big_purple_coathanger	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color43	NA	NA	NA	NA	1	34	es azul	es azul		big_blue_comb	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color43	NA	NA	NA	NA	1	41	roja	roja		small_red_flower	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color43	NA	NA	NA	NA	1	45	verde	verde		small_green_binder	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color43	NA	NA	NA	NA	1	50	negro	negro		big_black_turtle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	color43	NA	NA	NA	NA	1	2	hola__la tortuga más café	hola	holaa__cual es el que tiene el cuadrado negro?__ok	big_brown_turtle	1	ANC	First message was a greeting, so I looked at the second utterance, Superlative, 		FALSE	FALSE	FALSE	TRUE	TRUE
3j4nmgjGw5svrxehe	Spanish	feedback	color43	NA	NA	NA	NA	1	32	el amarillo	el amarillo		small_yellow_shoe	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color43	NA	NA	NA	NA	1	24	alfombra azul	alfombra azul		big_blue_rug	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color43	NA	NA	NA	NA	1	57	tortuga no oscura__la que no es negra	tortuga no oscura		small_brown_turtle	1	NC	NEGATIVE mention of color?		FALSE	FALSE	TRUE	TRUE	FALSE
g7vxxhW2jevjbHBv8	Spanish	feedback	color43	NA	NA	NA	NA	1	50	es el de color diferente	es el de color diferente		big_green_pepper	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
g7vxxhW2jevjbHBv8	Spanish	feedback	color43	NA	NA	NA	NA	1	66	la de color diferente	la de color diferente		small_red_stapler	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color43	NA	NA	NA	NA	1	57	la roja	la roja		small_red_bike	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color43	NA	NA	NA	NA	1	65	el cafe	el cafe		small_brown_belt	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
6ghf7bahMwk2Gum9F	Spanish	feedback	color43	NA	NA	NA	NA	1	20	morado	morado		big_purple_bracelet	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	color43	NA	NA	NA	NA	1	48	pastel rosa	pastel rosa		big_pink_weddingcake	1	NC			TRUE	FALSE	TRUE	TRUE	TRUE
7byBpzzTrLBTrRaSW	Spanish	feedback	color43	NA	NA	NA	NA	1	22	diferente	diferente		small_pink_weddingcake	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color43	NA	NA	NA	NA	1	35	distinto	distinto		small_blue_tack	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color43	NA	NA	NA	NA	1	61	sí	sí	rosa?	big_pink_phone	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color43	NA	NA	NA	NA	1	72	sí	sí	amarillo?	small_orange_cap	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color43	NA	NA	NA	NA	1	22	diferente color	diferente color		small_white_weddingcake	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color43	NA	NA	NA	NA	1	50	diferente color	diferente color		small_white_phone	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color43	NA	NA	NA	NA	1	51	rosa	rosa		small_purple_bike	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color43	NA	NA	NA	NA	1	68	rojo	rojo		big_red_scarf	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color43	NA	NA	NA	NA	1	2	blanco	blanco		small_white_shoe	1	C			TRUE	FALSE	FALSE	TRUE	TRUE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color43	NA	NA	NA	NA	1	8	negro	negro		small_black_book	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	color43	NA	NA	NA	NA	1	4	una manta morada	una manta morada		big_purple_rug	1	NC			TRUE	FALSE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	color43	NA	NA	NA	NA	1	59	lana morada	lana morada		small_purple_yarn	1	NC			TRUE	FALSE	FALSE	TRUE	TRUE
z7BQy72TNHyrXNdby	Spanish	feedback	color43	NA	NA	NA	NA	1	10	pulsera verde	pulsera verde		small_green_bracelet	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
z7BQy72TNHyrXNdby	Spanish	feedback	color43	NA	NA	NA	NA	1	64	la verde	la verde		small_green_guitar	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color43	NA	NA	NA	NA	1	63	morada	morada		big_purple_yarn	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color43	NA	NA	NA	NA	1	70	rosa	rosa		small_purple_bike	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	color44	NA	NA	NA	NA	1	51	es de diferente color.	es de diferente color.		small_blue_rug	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	color44	NA	NA	NA	NA	1	53	es de diferente color.	es de diferente color.		small_brown_belt	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color44	NA	NA	NA	NA	1	31	nrgra	nrgra		small_black_turtle	1	C			FALSE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color44	NA	NA	NA	NA	1	35	azul	azul		small_blue_rug	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	color44	NA	NA	NA	NA	1	16	diferente color	diferente color		big_red_yarn	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	color44	NA	NA	NA	NA	1	44	diferente color	diferente color		small_purple_flower	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color44	NA	NA	NA	NA	1	5	azul	azul		big_blue_book	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color44	NA	NA	NA	NA	1	50	rojo	rojo		small_red_scarf	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color44	NA	NA	NA	NA	1	3	amarillo	amarillo		small_yellow_shoe	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color44	NA	NA	NA	NA	1	71	verde	verde		small_green_framee	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color44	NA	NA	NA	NA	2	8	la silueta mas pequeña, la diferencia es poca	la silueta mas pequeña, la diferencia es poca		small_blue_book	0	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	color44	NA	NA	NA	NA	4	13	pequeño, diferencia minima como antes	pequeño, diferencia minima como antes		small_green_chair	0	S			FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color44	NA	NA	NA	NA	1	44	azul	azul		small_blue_butterfly	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color44	NA	NA	NA	NA	1	60	azul	azul		big_blue_toothbrush	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color44	NA	NA	NA	NA	1	52	morado	morado		big_pink_bucket	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color44	NA	NA	NA	NA	1	72	rojo	rojo		big_red_stapler	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color44	NA	NA	NA	NA	1	10	la unica roja	la unica roja		big_red_tack	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color44	NA	NA	NA	NA	1	34	el azul	el azul		big_blue_binder	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color44	NA	NA	NA	NA	1	31	es de otro color	es de otro color		small_blue_tack	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color44	NA	NA	NA	NA	1	38	es de otro color	es de otro color		small_pink_framee	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color44	NA	NA	NA	NA	1	41	distinto color	distinto color		big_brown_turtle	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color44	NA	NA	NA	NA	1	67	azul	azul		big_blue_guitar	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	color44	NA	NA	NA	NA	1	46	black	black		big_black_book	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	TRUE
S4kr4v62hXL4LYC7D	Spanish	feedback	color44	NA	NA	NA	NA	1	49	red	red		big_red_chair	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color44	NA	NA	NA	NA	1	23	si	si	es azul ?	small_blue_tack	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color44	NA	NA	NA	NA	1	70	si	si	es morado ?	big_purple_coathanger	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
jbp9GcgfoE26diyWb	Spanish	feedback	color44	NA	NA	NA	NA	1	6	la que es de diferente color	la que es de diferente color		big_purple_rug	1	A	bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
jbp9GcgfoE26diyWb	Spanish	feedback	color44	NA	NA	NA	NA	1	67	secadora morada	secadora morada		big_purple_hairdryer	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
2PA2eTW2JBioGPq2S	Spanish	feedback	color44	NA	NA	NA	NA	1	36	blanco	blanco		small_white_phone	1	C			TRUE	FALSE	FALSE	TRUE	TRUE
2PA2eTW2JBioGPq2S	Spanish	feedback	color44	NA	NA	NA	NA	1	42	rosa	rosa		big_pink_weddingcake	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	color44	NA	NA	NA	NA	1	23	la de color naranja	la de color naranja		small_orange_coathanger	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
QC9QPrwjj6RsY6hks	Spanish	feedback	color44	NA	NA	NA	NA	1	60	azul	azul		big_blue_toothbrush	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color44	NA	NA	NA	NA	1	5	es el objeto de distinto color	es el objeto de distinto color		small_red_chair	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color44	NA	NA	NA	NA	1	48	different color/color diferente	different color/color diferente		big_blue_binder	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color44	NA	NA	NA	NA	1	40	verde	verde		big_green_chair	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color44	NA	NA	NA	NA	1	54	roja	roja		big_red_candle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color44	NA	NA	NA	NA	1	5	globo rosa	globo rosa		small_pink_balloon	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color44	NA	NA	NA	NA	1	53	rosa	rosa		big_pink_bucket	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	color44	NA	NA	NA	NA	1	28	la moradita	la moradita		big_purple_hairdryer	1	AC	diminutive		FALSE	FALSE	FALSE	TRUE	TRUE
3j4nmgjGw5svrxehe	Spanish	feedback	color44	NA	NA	NA	NA	1	71	la de color distinto	la de color distinto		big_tan_rock	1	A	bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color44	NA	NA	NA	NA	1	38	secadora purpura	secadora purpura		small_purple_hairdryer	1	NC			FALSE	FALSE	TRUE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color44	NA	NA	NA	NA	1	61	carpeta verde	carpeta verde		small_green_binder	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
g7vxxhW2jevjbHBv8	Spanish	feedback	color44	NA	NA	NA	NA	1	18	la tonalidad de café es más clara	la tonalidad de café es más clara		small_brown_belt	1	AC	? superlative		TRUE	FALSE	FALSE	TRUE	TRUE
g7vxxhW2jevjbHBv8	Spanish	feedback	color44	NA	NA	NA	NA	1	41	es la de color diferente	es la de color diferente		big_purple_billiardball	1	A	bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color44	NA	NA	NA	NA	1	12	la morada	la morada		small_purple_stapler	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color44	NA	NA	NA	NA	1	40	de color negro	de color negro		big_black_comb	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	color44	NA	NA	NA	NA	1	33	naranja	naranja		small_orange_napkin	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	color44	NA	NA	NA	NA	1	47	negra	negra		small_black_turtle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color44	NA	NA	NA	NA	1	26	diferente	diferente		big_yellow_bellpepper	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color44	NA	NA	NA	NA	1	44	diferente	diferente		big_purple_stapler	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color44	NA	NA	NA	NA	1	30	sí	sí	rojo	big_red_scarf	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color44	NA	NA	NA	NA	1	46	sí	sí	acul?__azul?	small_blue_binder	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color44	NA	NA	NA	NA	1	17	color diferente	color diferente		big_brown_turtle	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color44	NA	NA	NA	NA	1	39	diferente color	diferente color		small_purple_bracelet	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color44	NA	NA	NA	NA	1	33	rojo	rojo		big_red_stapler	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color44	NA	NA	NA	NA	1	57	marron	marron		small_brown_belt	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color44	NA	NA	NA	NA	1	5	el de color distinto	el de color distinto		small_orange_napkin	1	A	bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
