gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	gender	d_preManualTypoCorrection.target
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	13	ljubicasti mikroskop	ljubicasti mikroskop	NA	purple_microscope	1	CN	NA	1	microscope
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	14	plavi krevet	plavi krevet	NA	blue_bed	1	CN	NA	1	bed
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	15	vrata	vrata	NA	red_door	1	N	NA	0	door
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	16	plavi novcanik	plavi novcanik	NA	blue_wallet	1	CN	NA	1	wallet
wWQszKuAjWvN8SvPT	BCS	feedback	supSuff	chips	snack	shirt	clothing	1	degenetal_stimuli	17	pas	pas	NA	dalmatian	1	N	NA	0	dalmatian
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	18	naranđasta skoljka z	naranđasta skoljka z	NA	orange_shell	1	CN	NA	1	shell
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	19	crveni jastuk	crveni jastuk	NA	red_cushion	1	CN	NA	1	cushion
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType2	train	vehicle	rosemary	plant	1	degenetal_stimuli	20	avo	avo	NA	sportsCar	1	O	NA	0	sportsCar
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	21	crni bubanj	crni bubanj	NA	black_drum	1	CN	NA	1	drum
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	22	maska	maska	NA	white_mask	1	N	NA	0	mask
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	23	telefon	telefon	NA	red_phone	1	N	NA	0	phone
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	24	zuta sveca	zuta sveca	NA	yellow_candle	1	CN	NA	1	candle
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	25	riba	riba	NA	black_fish	1	N	NA	0	fish
wWQszKuAjWvN8SvPT	BCS	feedback	supSuff	pottedPlant	plant	table	furniture	1	degenetal_stimuli	26	avto	avto	NA	suv	1	N	NA	0	suv
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	27	kovceg	kovceg	NA	orange_luggage	1	N	NA	0	luggage
wWQszKuAjWvN8SvPT	BCS	feedback	subNec	bird	animal	lobster	animal	2	degenetal_stimuli	28	golub	golub	NA	eagle	0	N	NA	0	pigeon
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	29	zuti cesalj	zuti cesalj	NA	yellow_comb	1	CN	NA	1	comb
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	30	solja	solja	NA	white_mug	1	N	NA	0	mug
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	31	haljina	haljina	NA	blue_dress	1	N	NA	0	dress
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType1	rhino	animal	snake	animal	1	degenetal_stimuli	32	som	som	NA	catfish	1	N	NA	0	catfish
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	33	ljubicasta kravata	ljubicasta kravata	NA	purple_tie	1	CN	NA	1	tie
wWQszKuAjWvN8SvPT	BCS	feedback	supSuff	train	vehicle	bathrobe	clothing	2	degenetal_stimuli	34	bombone	bombone	NA	train	0	N	NA	0	jellyBeans
wWQszKuAjWvN8SvPT	BCS	feedback	supSuff	motorcycle	vehicle	chips	snack	1	degenetal_stimuli	35	medo	medo	NA	polarBear	1	N	NA	0	polarBear
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	36	cekic	cekic	NA	black_hammer	1	N	NA	0	hammer
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	37	zeleni noz	zeleni noz	NA	green_knife	1	CN	NA	1	knife
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType2	cow	animal	pottedPlant	plant	1	degenetal_stimuli	38	riba	riba	NA	clownFish	1	N	NA	0	clownFish
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType2	crocodile	animal	firetruck	vehicle	1	degenetal_stimuli	39	zlata ribica	zlata ribica	NA	goldFish	1	CN	NA	1	goldFish
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType1	wardrobe	furniture	lamp	furniture	1	degenetal_stimuli	40	stol	stol	NA	coffeeTable	1	N	NA	0	coffeeTable
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType2	bathrobe	clothing	sheep	animal	1	degenetal_stimuli	41	majica	majica	NA	tShirt	1	N	NA	1	tShirt
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType2	pretzels	snack	bookcase	furniture	1	degenetal_stimuli	42	bonbone	bonbone	NA	skittles	1	N	NA	0	skittles
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType2	crocodile	animal	gloves	clothing	1	degenetal_stimuli	43	pas	pas	NA	germanShepherd	1	N	NA	0	germanShepherd
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	44	naranđasta zdjela	naranđasta zdjela	NA	orange_bowl	1	CN	NA	1	bowl
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	45	zuta ograda	zuta ograda	NA	yellow_fence	1	CN	NA	1	fence
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType1	bison	animal	iguana	animal	1	degenetal_stimuli	46	orao	orao	NA	eagle	1	N	NA	0	eagle
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	47	kocka	kocka	NA	purple_die	1	N	NA	0	die
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	48	masna	masna	NA	purple_ribbon	1	N	NA	0	ribbon
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	49	kamion	kamion	NA	orange_truck	1	N	NA	0	truck
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	50	leptir	leptir	NA	red_butterfly	1	N	NA	0	butterfly
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	51	papuca	papuca	NA	purple_slipper	1	N	NA	0	slipper
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	52	ljubicasti dvogled	ljubicasti dvogled	NA	purple_binoculars	1	CN	NA	1	binoculars
wWQszKuAjWvN8SvPT	BCS	feedback	subNec	bird	animal	lobster	animal	1	degenetal_stimuli	53	kolibri	kolibri	NA	hummingBird	1	N	NA	0	hummingBird
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	54	crveni robot	crveni robot	NA	orange_robot	1	CN	NA	1	robot
wWQszKuAjWvN8SvPT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	55	kalendar	kalendar	NA	green_calendar	1	N	NA	0	calendar
wWQszKuAjWvN8SvPT	BCS	feedback	basicSuffType1	socks	clothing	dress	clothing	1	degenetal_stimuli	56	kosulja	kosulja	NA	dressShirt	1	N	NA	0	dressShirt
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	57	plava ruza	plava ruza	NA	blue_flower	1	CN	NA	1	flower
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	58	ogrlica	ogrlica	NA	green_necklace	1	N	NA	0	necklace
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	59	crveni prsten	crveni prsten	NA	red_ring	1	CN	NA	1	ring
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	60	crna carapa	crna carapa	NA	black_sock	1	CN	NA	1	sock
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	61	naranđasta rukavica	naranđasta rukavica	NA	orange_glove	1	CN	NA	1	glove
wWQszKuAjWvN8SvPT	BCS	feedback	subNec	bear	animal	snake	animal	1	degenetal_stimuli	62	panda	panda	NA	pandaBear	1	N	NA	0	pandaBear
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	63	bjeli kaijs	bjeli kaijs	NA	white_belt	1	CN	NA	1	belt
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	64	plava pegla	plava pegla	NA	blue_iron	1	CN	NA	1	iron
wWQszKuAjWvN8SvPT	BCS	feedback	supSuff	sheep	animal	pretzels	snack	1	degenetal_stimuli	65	stol	stol	NA	picnicTable	1	N	NA	0	picnicTable
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	66	katanac	katanac	NA	green_lock	1	N	NA	0	lock
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	67	srafciger	srafciger	NA	purple_screwdriver	1	N	NA	0	screwdriver
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	68	plava olovka	plava olovka	NA	blue_pencil	1	CN	NA	1	pencil
wWQszKuAjWvN8SvPT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	69	naranđasti helikopter	naranđasti helikopter	NA	orange_helicopter	1	CN	NA	1	helicopter
wWQszKuAjWvN8SvPT	BCS	feedback	supSuff	firetruck	vehicle	table	furniture	1	degenetal_stimuli	70	medo	medo	NA	grizzlyBear	1	N	NA	0	grizzlyBear
wWQszKuAjWvN8SvPT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	71	digitron	digitron	NA	white_calculator	1	N	NA	0	calculator
wWQszKuAjWvN8SvPT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	72	zelena viljuska	zelena viljuska	NA	green_fork	1	CN	NA	1	fork
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	1	udaraljke	udaraljke	NA	black_drum	1	O	NA	0	drum
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	2	za sedenje plavo	za sedenje plavo	NA	blue_chair	1	OC	NA	2	chair
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	pretzels	snack	firetruck	vehicle	1	degenetal_stimuli	3	voli helena	voli helena	NA	gummyBears	1	O	NA	0	gummyBears
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	4	zuto	zuto	NA	yellow_scarf	1	C	NA	5	scarf
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	5	crveno	crveno	NA	red_candle	1	C	NA	5	candle
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	6	racunaj zuto	racunaj zuto	NA	yellow_calculator	1	OC	NA	2	calculator
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	hamster	animal	bookcase	furniture	1	degenetal_stimuli	7	leti	leti	NA	hummingBird	1	O	NA	0	hummingBird
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	8	prazno trenutno	prazno trenutno	NA	red_wallet	1	O	NA	0	wallet
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	9	vozis za bristol	vozis za bristol	NA	black_truck	1	O	NA	0	truck
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	10	zeleno	zeleno	NA	green_sock	1	C	NA	5	sock
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	11	kockica	kockica	NA	purple_die	1	N	NA	0	die
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	12	ljubicasti noz	ljubicasti noz	NA	purple_knife	1	CN	NA	1	knife
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	6	pophristic_stimuli	13	narandzasti lokot	narandzasti lokot	NA	purple_lock	0	CN	NA	1	lock
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	14	balon	balon	NA	red_balloon	1	N	NA	0	balloon
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType1	kitten	animal	hamster	animal	1	degenetal_stimuli	15	dalmatinac	dalmatinac	NA	dalmatian	1	N	NA	0	dalmatian
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	squirrel	animal	lamp	furniture	1	degenetal_stimuli	16	golub	golub	NA	pigeon	1	N	NA	0	pigeon
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	17	zuti kais	zuti kais	NA	yellow_belt	1	CN	NA	1	belt
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	18	crveni cesalj	crveni cesalj	NA	red_comb	1	CN	NA	1	comb
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	19	bela pegla	bela pegla	NA	white_iron	1	CN	NA	1	iron
R7TbP9qtuQ5pwoGwm	BCS	feedback	subNec	car	vehicle	motorcycle	vehicle	1	degenetal_stimuli	20	kabriolet	kabriolet	NA	convertible	1	N	NA	0	convertible
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType1	popcorn	snack	cookies	snack	1	degenetal_stimuli	21	sareno	sareno	NA	skittles	1	O	NA	0	skittles
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	22	za lezanje, belo	za lezanje, belo	NA	white_cushion	1	OC	NA	2	cushion
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType1	bear	animal	hamster	animal	1	degenetal_stimuli	23	sareno	sareno	NA	parrot	1	O	NA	0	parrot
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	24	kraljica sam ja	kraljica sam ja	NA	red_crown	1	O	NA	0	crown
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	25	co-op crni	co-op crni	NA	black_robot	1	OC	NA	2	robot
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	26	crveno	crveno	NA	red_bed	1	C	NA	5	bed
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	27	srafciger narandzasti	srafciger narandzasti	NA	orange_screwdriver	1	NC	NA	1	screwdriver
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	28	pletena korpa	pletena korpa	NA	orange_basket	1	N	NA	0	basket
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	29	maska__zuta	maska	NA	yellow_mask	1	N	NA	0	mask
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	30	gitara, nije zuta	gitara, nije zuta	NA	red_guitar	1	NOC	NA	2	guitar
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	31	plava vrata	plava vrata	NA	blue_door	1	CN	NA	1	door
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	32	cvet	cvet	NA	white_flower	1	N	NA	0	flower
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	33	cekic	cekic	NA	purple_hammer	1	N	NA	0	hammer
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	34	crna skoljka	crna skoljka	NA	black_shell	1	CN	NA	1	shell
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	35	mikroskop	mikroskop	NA	orange_microscope	1	N	NA	0	microscope
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType1	snake	animal	pig	animal	1	degenetal_stimuli	36	zlatna ribica	zlatna ribica	NA	goldFish	1	CN	NA	1	goldFish
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	bathrobe	clothing	lamp	furniture	1	degenetal_stimuli	37	majica	majica	NA	tShirt	1	N	NA	0	tShirt
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	38	crna ogrlica	crna ogrlica	NA	black_necklace	1	CN	NA	1	necklace
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	39	solja__crvena	solja	NA	red_mug	1	N	NA	0	mug
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	40	helikopter zuti	helikopter zuti	NA	orange_helicopter	1	CN	NA	1	helicopter
R7TbP9qtuQ5pwoGwm	BCS	feedback	supSuff	ivy	plant	motorcycle	vehicle	1	degenetal_stimuli	41	kosulja	kosulja	NA	dressShirt	1	N	NA	0	dressShirt
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	horse	animal	bookcase	furniture	1	degenetal_stimuli	42	laje	laje	NA	pug	1	N	NA	0	pug
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	43	za jelo	za jelo	NA	black_fork	1	O	NA	0	fork
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	bear	animal	shirt	clothing	1	degenetal_stimuli	44	plasis ga se da ti ne odnese macku	plasis ga se da ti ne odnese macku	NA	eagle	1	O	NA	0	eagle
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	45	plavo	plavo	NA	blue_fence	1	C	NA	5	fence
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	46	ljubicast	ljubicast	NA	purple_glove	1	C	NA	6	glove
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	47	ono sto nosis oko vrata	ono sto nosis oko vrata	NA	black_tie	1	O	NA	0	tie
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType1	bear	animal	dog	animal	1	degenetal_stimuli	48	sto si som	sto si som	NA	catfish	1	O	NA	0	catfish
R7TbP9qtuQ5pwoGwm	BCS	feedback	supSuff	crocodile	animal	wardrobe	furniture	1	degenetal_stimuli	49	tulipan	tulipan	NA	tulip	1	N	NA	0	tulip
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	50	ljubicasta riba	ljubicasta riba	NA	purple_fish	1	CN	NA	1	fish
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	firetruck	vehicle	popcorn	snack	1	degenetal_stimuli	51	sad sivi	sad sivi	NA	sportsCar	1	NC	NA	1	sportsCar
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType1	bookcase	furniture	wardrobe	furniture	1	degenetal_stimuli	52	sto	sto	NA	coffeeTable	1	N	NA	0	coffeeTable
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	53	cinija ljubicasta	cinija ljubicasta	NA	purple_bowl	1	CN	NA	1	bowl
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	54	srebrni prsten	srebrni prsten	NA	white_ring	1	CN	NA	1	ring
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	55	kalendar	kalendar	NA	black_calendar	1	N	NA	0	calendar
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	56	telefon	telefon	NA	yellow_phone	1	N	NA	0	phone
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	57	crni kofer	crni kofer	NA	black_luggage	1	CN	NA	1	luggage
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	58	zuto	zuto	NA	yellow_book	1	C	NA	5	book
R7TbP9qtuQ5pwoGwm	BCS	feedback	subNec	dog	animal	cow	animal	1	degenetal_stimuli	59	leut	leut	NA	germanShepherd	1	O	NA	0	germanShepherd
R7TbP9qtuQ5pwoGwm	BCS	feedback	supSuff	gloves	clothing	wardrobe	furniture	1	degenetal_stimuli	60	sareno	sareno	NA	mnMs	1	O	NA	0	mnMs
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	61	pises	pises	NA	white_pencil	1	O	NA	0	pencil
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	squirrel	animal	wardrobe	furniture	1	degenetal_stimuli	62	zlatna	zlatna	NA	clownFish	1	C	NA	1	clownFish
R7TbP9qtuQ5pwoGwm	BCS	feedback	supSuff	lion	animal	flower	plant	1	degenetal_stimuli	63	beli auto	beli auto	NA	minivan	1	CN	NA	1	minivan
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	rabbit	animal	motorcycle	vehicle	1	degenetal_stimuli	64	sabljarka	sabljarka	NA	swordFish	1	N	NA	0	swordFish
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	65	ljubicasta papuca	ljubicasta papuca	NA	purple_slipper	1	CN	NA	1	slipper
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	66	plavi leptir	plavi leptir	NA	blue_butterfly	1	CN	NA	1	butterfly
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	67	dvogled	dvogled	NA	purple_binoculars	1	N	NA	0	binoculars
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType1	fish	animal	rhino	animal	1	degenetal_stimuli	68	pas	pas	NA	husky	1	N	NA	0	husky
R7TbP9qtuQ5pwoGwm	BCS	feedback	subNec	bear	animal	kitten	animal	1	degenetal_stimuli	69	crni medved	crni medved	NA	blackBear	1	CN	NA	1	blackBear
R7TbP9qtuQ5pwoGwm	BCS	feedback	basicSuffType2	wardrobe	furniture	rhino	animal	1	degenetal_stimuli	70	nocni ormaric	nocni ormaric	NA	bedsideTable	1	N	NA	0	bedsideTable
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	71	crvena haljina	crvena haljina	NA	red_dress	1	CN	NA	1	dress
R7TbP9qtuQ5pwoGwm	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	72	narandzasta masna	narandzasta masna	NA	orange_ribbon	1	CN	NA	1	ribbon
6QCZmpbj4cHNHfHcT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	1	crvena knjiga	crvena knjiga	NA	red_book	1	CN	NA	1	book
6QCZmpbj4cHNHfHcT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	2	pegla__bijela	pegla	NA	white_iron	1	N	NA	0	iron
6QCZmpbj4cHNHfHcT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	3	plav telefon	plav telefon	NA	blue_phone	1	CN	NA	1	phone
6QCZmpbj4cHNHfHcT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	4	zelena skoljka	zelena skoljka	sta je sad	green_shell	1	CN	NA	1	shell
6QCZmpbj4cHNHfHcT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	5	plavi kais	plavi kais	jel cekic__fak	blue_belt	1	CN	NA	1	belt
6QCZmpbj4cHNHfHcT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	6	lila dvogled	lila dvogled	NA	purple_binoculars	1	CN	NA	4	binoculars
6QCZmpbj4cHNHfHcT	BCS	feedback	supSuff	popcorn	snack	flower	plant	1	degenetal_stimuli	7	sto	sto	NA	diningTable	1	N	NA	0	diningTable
6QCZmpbj4cHNHfHcT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	8	crna riba	crna riba	NA	black_fish	1	CN	NA	1	fish
6QCZmpbj4cHNHfHcT	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	9	mikroskop	mikroskop	NA	black_microscope	1	N	NA	0	microscope
6QCZmpbj4cHNHfHcT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	10	zuta gitara	zuta gitara	NA	yellow_guitar	1	CN	NA	1	guitar
6QCZmpbj4cHNHfHcT	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	11	haljina	haljina	NA	white_dress	1	N	NA	0	dress
6QCZmpbj4cHNHfHcT	BCS	feedback	subNec	bird	animal	pig	animal	1	degenetal_stimuli	12	kolibri	kolibri	NA	hummingBird	1	N	NA	0	hummingBird
6QCZmpbj4cHNHfHcT	BCS	feedback	basicSuffType2	crocodile	animal	ambulance	vehicle	1	degenetal_stimuli	13	dalmatinac	dalmatinac	NA	dalmatian	1	N	NA	0	dalmatian
6QCZmpbj4cHNHfHcT	BCS	feedback	basicSuffType2	train	vehicle	lamp	furniture	1	degenetal_stimuli	14	auto	auto	NA	convertible	1	N	NA	0	convertible
6QCZmpbj4cHNHfHcT	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	15	masna	masna	NA	black_ribbon	1	N	NA	0	ribbon
6QCZmpbj4cHNHfHcT	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	16	irobot lila	irobot lila	NA	purple_robot	1	NC	NA	4	robot
6QCZmpbj4cHNHfHcT	BCS	feedback	basicSuffType1	kitten	animal	bear	animal	1	degenetal_stimuli	17	pug	pug	NA	pug	1	N	NA	0	pug
6QCZmpbj4cHNHfHcT	BCS	feedback	basicSuffType1	ivy	plant	pottedPlant	plant	1	degenetal_stimuli	18	suncokret	suncokret	NA	sunflower	1	N	NA	0	sunflower
