gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	target
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	34	yellow scarf	yellow scarf	ikea	yellow_scarf	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	scarf
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	36	red book	red book	NA	red_book	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	book
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	38	purple drum	purple drum	NA	purple_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	39	black fish	black fish	NA	black_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	fish
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	40	red chair	red chair	NA	red_chair	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	chair
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	42	white butterfly	white butterfly	NA	white_butterfly	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	43	blue ring	blue ring	NA	blue_ring	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ring
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	44	math	math	NA	blue_calculator	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	calculator
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	45	clam	clam	NA	green_shell	1	N	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	shell
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	46	white mask	white mask	NA	white_mask	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	mask
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	49	handy manny	handy manny	NA	green_screwdriver	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	screwdriver
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	50	sock	sock	NA	black_sock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	sock
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	51	living our lives__dancing on__blue wallets	living our lives	both wallets are full	blue_wallet	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	wallet
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	52	february	february	NA	orange_calendar	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	calendar
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	53	orange robot	orange robot	NA	orange_robot	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	robot
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	54	yellow iron	yellow iron	NA	yellow_iron	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	3	55	purple heliocoptor	purple heliocoptor	NA	orange_helicopter	0	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	helicopter
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	57	purple basket	purple basket	NA	purple_basket	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	58	white dress	white dress	high heels red ress__red dress	white_dress	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	60	red crown	red crown	NA	red_crown	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	crown
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	61	blue pillow	blue pillow	NA	blue_cushion	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	cushion
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	62	handy manny	handy manny	NA	green_hammer	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	hammer
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	63	orange tie__ugly	orange tie	NA	orange_tie	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	tie
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	64	yellow mug	yellow mug	NA	yellow_mug	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	mug
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	66	black slipper	black slipper	NA	black_slipper	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	slipper
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	67	lock	lock	NA	orange_lock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	lock
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	68	i never picked up that hpone call	i never picked up that hpone call	NA	yellow_phone	1	O	NA	FALSE	FALSE	FALSE	TRUE	TRUE	NA	phone
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	69	blue pencil	blue pencil	NA	blue_pencil	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	71	purple harry necklace	purple harry necklace	NA	purple_necklace	1	CAN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	necklace
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	2	they have the same colour__but it presses	they have the same colour	there are many objects with the same colour	yellow_iron	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	iron
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	4	mourinho	mourinho	NA	orange_truck	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	truck
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	5	same colour coiffez	same colour coiffez	NA	yellow_comb	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	comb
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	6	same colour stalker	same colour stalker	there are different colours	green_binoculars	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	binoculars
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	2	7	same colour neck gear	same colour neck gear	NA	green_binoculars	0	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	necklace
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	8	the same colour dress	the same colour dress	NA	blue_dress	1	O	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	dress
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	11	same colour carrier	same colour carrier	NA	green_luggage	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	luggage
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	2	13	same colour slipon	same colour slipon	NA	green_drum	0	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	slipper
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	14	same colour seafood	same colour seafood	NA	orange_shell	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	shell
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	15	same colour sleep in	same colour sleep in	NA	yellow_bed	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	bed
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	16	same colour ass kisser	same colour ass kisser	NA	red_chair	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	chair
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	18	same colour belt	same colour belt	NA	yellow_belt	1	O	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	belt
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	19	same colour feet	same colour feet	NA	purple_sock	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	sock
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	22	coffe	coffe	NA	white_mug	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	mug
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	23	same colour sex	same colour sex	NA	purple_fork	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	fork
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	2	24	same colour finger	same colour finger	NA	red_butterfly	0	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	ring
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	26	wallet	wallet	NA	yellow_wallet	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	wallet
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	2	27	same colour murder weapon	same colour murder weapon	NA	black_basket	0	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	knife
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	28	basket	basket	NA	green_basket	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	basket
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	30	same flower	same flower	NA	yellow_flower	1	ON	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	flower
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	31	fluffy	fluffy	NA	white_cushion	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	cushion
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	32	same colour transformer	same colour transformer	NA	green_robot	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	robot
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	34	same colour hand	same colour hand	NA	green_glove	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	glove
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	35	same colour alex graham bell	same colour alex graham bell	NA	yellow_phone	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	phone
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	36	thor	thor	NA	orange_hammer	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	hammer
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	38	bow	bow	NA	orange_ribbon	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	ribbon
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	40	same colour neckie	same colour neckie	NA	purple_tie	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	tie
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	42	same colour switzerland	same colour switzerland	NA	yellow_fence	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	fence
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	43	strings	strings	NA	yellow_guitar	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	guitar
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	44	driver	driver	NA	green_screwdriver	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	screwdriver
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	45	same colour warmer	same colour warmer	NA	red_scarf	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	scarf
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	2	46	same colour micro	same colour micro	NA	purple_luggage	0	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	microscope
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	47	elizabeth	elizabeth	NA	yellow_crown	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	crown
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	48	covid	covid	NA	red_mask	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	mask
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	49	same colour drumstick	same colour drumstick	NA	orange_drum	1	O	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	drum
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	51	date	date	NA	purple_calendar	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	calendar
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	52	porte	porte	NA	blue_door	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	door
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	53	same colour magot	same colour magot	NA	red_butterfly	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	butterfly
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	57	roll	roll	NA	purple_die	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	die
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	60	same rice	same rice	NA	black_bowl	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	bowl
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	61	same birthday	same birthday	NA	yellow_balloon	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	balloon
FtNZ6Mj28X4Mico87	English	feedback	scene1	NA	NA	NA	NA	1	62	same maths	same maths	NA	yellow_calculator	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	calculator
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	63	same secrets	same secrets	NA	yellow_book	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	book
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	65	same scribbles	same scribbles	NA	blue_pencil	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	pencil
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	66	same melt	same melt	NA	blue_candle	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	candle
FtNZ6Mj28X4Mico87	English	feedback	scene2	NA	NA	NA	NA	1	67	h20	h20	NA	orange_fish	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	fish
FtNZ6Mj28X4Mico87	English	feedback	scene3	NA	NA	NA	NA	1	68	key	key	NA	orange_lock	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	lock
FtNZ6Mj28X4Mico87	English	feedback	scene4	NA	NA	NA	NA	1	70	same fly	same fly	NA	black_helicopter	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	helicopter
dgD3PKcSX3M8GTWgi	English	feedback	scene1	NA	NA	NA	NA	1	3	purple bow	purple bow	NA	purple_ribbon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ribbon
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	4	green sock	green sock	NA	green_sock	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	sock
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	5	red iron	red iron	NA	red_iron	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron
dgD3PKcSX3M8GTWgi	English	feedback	scene1	NA	NA	NA	NA	1	6	flubleflorgleglooblewobble (yellow flower)	flubleflorgleglooblewobble (yellow flower)	NA	yellow_flower	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	flower
dgD3PKcSX3M8GTWgi	English	feedback	scene3	NA	NA	NA	NA	1	9	lteb a ton ;)	lteb a ton ;)	NA	white_book	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	book
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	10	god this is boring.. purple fish	god this is boring.. purple fish	that was tough!	purple_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fish
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	11	shell	shell	NA	orange_shell	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	shell
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	13	purple monkey dishwasher (calendar)	purple monkey dishwasher (calendar)	NA	purple_calendar	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	calendar
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	16	prince's hammer	prince's hammer	NA	purple_hammer	1	ON	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	hammer
dgD3PKcSX3M8GTWgi	English	feedback	scene3	NA	NA	NA	NA	1	17	fork this stupid survey! ;)	fork this stupid survey! ;)	NA	purple_fork	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fork
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	19	not a crown	not a crown	NA	blue_chair	1	ON	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	chair
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	20	dress-coloured comb	dress-coloured comb	NA	red_comb	1	ON	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	comb
dgD3PKcSX3M8GTWgi	English	feedback	scene3	NA	NA	NA	NA	1	21	not a candle	not a candle	NA	yellow_scarf	1	ON	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	scarf
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	22	door-coloured ring	door-coloured ring	NA	red_ring	1	ON	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ring
dgD3PKcSX3M8GTWgi	English	feedback	scene3	NA	NA	NA	NA	1	23	not a bow	not a bow	NA	green_microscope	1	ON	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	microscope
dgD3PKcSX3M8GTWgi	English	feedback	scene1	NA	NA	NA	NA	1	24	binoculars-coloured lock	binoculars-coloured lock	NA	green_lock	1	ON	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	lock
dgD3PKcSX3M8GTWgi	English	feedback	scene1	NA	NA	NA	NA	1	27	lorem ipsum dolor sit amet, consectetur adipiscing elit. suspendisse id magna nunc. maecenas pretium venenatis est. donec sit amet erat diam. nam fringilla facilisis mattis. ut ut justo augue. quisque interdum nulla metus, ac vulputate augue vestibulum a. nunc venenatis libero est, vel accumsan arcu blandit ac.  sed condimentum turpis non elementum luctus. donec varius eleifend dolor, vitae finibus purus pellentesque a. curabitur vulputate pulvinar urna quis luctus. aenean eget augue mi. aliquam sem metus, congue quis massa nec, eleifend laoreet enim. nulla rutrum erat justo, sed maximus mi ullamcorper sit amet. nullam rhoncus malesuada feugiat. etiam dapibus egestas nibh ut auctor. nam consequat lectus sit amet quam dictum, et suscipit justo semper. aliquam a posuere odio. donec lacinia, ipsum sit amet aliquam posuere, mauris lectus viverra urna, at ultrices libero lorem efficitur purus.  maecenas vestibulum eu lacus quis bibendum. interdum et malesuada fames ac ante ipsum primis in faucibus. nullam ornare commodo diam, commodo tincidunt velit molestie a. lorem ipsum dolor sit amet, consectetur adipiscing elit. mauris viverra aliquet elit a viverra. quisque et ante sed justo pulvinar bibendum non id lorem. nulla facilisi. in malesuada sit amet nulla at venenatis. morbi id eros non libero hendrerit fringilla. vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae; curabitur fermentum sapien arcu, at viverra lorem tincidunt eget. sed posuere maximus mi vitae aliquet.  donec ultrices justo vel sem posuere, luctus porttitor ante feugiat. maecenas elit odio, ornare elementum tellus elementum, ultrices accumsan nunc. sed vitae justo ornare, condimentum libero vitae, ornare augue. vivamus ut sem eros. vivamus auctor purus eget facilisis feugiat. morbi suscipit nibh eu lobortis rutrum. vestibulum elit augue, tristique at purus eu, viverra pulvinar turpis. quisque et placerat purus, dapibus sodales leo. nullam auctor neque urna, vitae viverra sapien aliquet volutpat. quisque sit amet sapien euismod, placerat ipsum non, porttitor velit. in leo purus, imperdiet sed efficitur varius, vehicula commodo tortor. duis elementum pharetra ex sit amet auctor. praesent luctus auctor interdum. fusce non consequat leo, eu mattis sem.  duis a sem in erat finibus consequat in eget enim. sed lobortis venenatis lacus, id dignissim dui consequat vitae. etiam neque turpis, consequat vitae tellus nec, laoreet suscipit urna. integer sapien odio, dignissim id nulla ut, euismod volutpat dui. nullam ac nulla hendrerit, fermentum odio in, elementum purus. praesent sem ipsum, interdum vitae sollicitudin nec, sodales sit amet elit. duis ornare aliquam aliquam. aliquam iaculis auctor odio, eu rutrum nisl hendrerit vel. quisque elementum tempor ipsum sed luctus. vestibulum vitae cursus orci. cras vel risus molestie felis condimentum facilisis. mauris convallis consectetur lobortis.__red bed	lorem ipsum dolor sit amet, consectetur adipiscing elit. suspendisse id magna nunc. maecenas pretium venenatis est. donec sit amet erat diam. nam fringilla facilisis mattis. ut ut justo augue. quisque interdum nulla metus, ac vulputate augue vestibulum a. nunc venenatis libero est, vel accumsan arcu blandit ac.  sed condimentum turpis non elementum luctus. donec varius eleifend dolor, vitae finibus purus pellentesque a. curabitur vulputate pulvinar urna quis luctus. aenean eget augue mi. aliquam sem metus, congue quis massa nec, eleifend laoreet enim. nulla rutrum erat justo, sed maximus mi ullamcorper sit amet. nullam rhoncus malesuada feugiat. etiam dapibus egestas nibh ut auctor. nam consequat lectus sit amet quam dictum, et suscipit justo semper. aliquam a posuere odio. donec lacinia, ipsum sit amet aliquam posuere, mauris lectus viverra urna, at ultrices libero lorem efficitur purus.  maecenas vestibulum eu lacus quis bibendum. interdum et malesuada fames ac ante ipsum primis in faucibus. nullam ornare commodo diam, commodo tincidunt velit molestie a. lorem ipsum dolor sit amet, consectetur adipiscing elit. mauris viverra aliquet elit a viverra. quisque et ante sed justo pulvinar bibendum non id lorem. nulla facilisi. in malesuada sit amet nulla at venenatis. morbi id eros non libero hendrerit fringilla. vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae; curabitur fermentum sapien arcu, at viverra lorem tincidunt eget. sed posuere maximus mi vitae aliquet.  donec ultrices justo vel sem posuere, luctus porttitor ante feugiat. maecenas elit odio, ornare elementum tellus elementum, ultrices accumsan nunc. sed vitae justo ornare, condimentum libero vitae, ornare augue. vivamus ut sem eros. vivamus auctor purus eget facilisis feugiat. morbi suscipit nibh eu lobortis rutrum. vestibulum elit augue, tristique at purus eu, viverra pulvinar turpis. quisque et placerat purus, dapibus sodales leo. nullam auctor neque urna, vitae viverra sapien aliquet volutpat. quisque sit amet sapien euismod, placerat ipsum non, porttitor velit. in leo purus, imperdiet sed efficitur varius, vehicula commodo tortor. duis elementum pharetra ex sit amet auctor. praesent luctus auctor interdum. fusce non consequat leo, eu mattis sem.  duis a sem in erat finibus consequat in eget enim. sed lobortis venenatis lacus, id dignissim dui consequat vitae. etiam neque turpis, consequat vitae tellus nec, laoreet suscipit urna. integer sapien odio, dignissim id nulla ut, euismod volutpat dui. nullam ac nulla hendrerit, fermentum odio in, elementum purus. praesent sem ipsum, interdum vitae sollicitudin nec, sodales sit amet elit. duis ornare aliquam aliquam. aliquam iaculis auctor odio, eu rutrum nisl hendrerit vel. quisque elementum tempor ipsum sed luctus. vestibulum vitae cursus orci. cras vel risus molestie felis condimentum facilisis. mauris convallis consectetur lobortis.	NA	red_bed	1	O	NA	FALSE	FALSE	TRUE	TRUE	TRUE	NA	bed
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	28	robot coloured die	robot coloured die	NA	purple_die	1	ON	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	die
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	29	green truck (seriously wtf is this stupid survey? i guess they're checking how we communicate, but come on.. make it a bit less trivial!)	green truck (seriously wtf is this stupid survey? i guess they're checking how we communicate, but come on.. make it a bit less trivial!)	NA	green_truck	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	truck
dgD3PKcSX3M8GTWgi	English	feedback	scene3	NA	NA	NA	NA	1	31	"whoops meant ""lazy""__yellow candle"	"whoops meant ""lazy"""	NA	yellow_candle	1	CN	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	candle
dgD3PKcSX3M8GTWgi	English	feedback	scene3	NA	NA	NA	NA	1	32	calculator	calculator	NA	blue_calculator	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	calculator
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	33	fence	fence	halfway!	yellow_fence	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fence
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	34	34/72 < 0.5 ;)__knife	34/72 < 0.5 ;)	oh oops i thought we were at 36 ;)	purple_knife	1	N	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	knife
dgD3PKcSX3M8GTWgi	English	feedback	scene1	NA	NA	NA	NA	1	36	green slipper	green slipper	NA	green_slipper	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	slipper
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	37	helicopter (maybe they're checking if we include the colour even when omitting it is unambiguous??)	helicopter (maybe they're checking if we include the colour even when omitting it is unambiguous??)	NA	black_helicopter	1	N	NA	FALSE	TRUE	TRUE	FALSE	TRUE	NA	helicopter
dgD3PKcSX3M8GTWgi	English	feedback	scene3	NA	NA	NA	NA	1	38	green glove... i sure do hope that adding all this excess text totally thwarts and enrages whatever idiot designed this survey ;)	green glove... i sure do hope that adding all this excess text totally thwarts and enrages whatever idiot designed this survey ;)	hmm, interesting	green_glove	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	glove
dgD3PKcSX3M8GTWgi	English	feedback	scene2	NA	NA	NA	NA	1	39	phone	phone	yeesh!	yellow_phone	1	N	NA	FALSE	FALSE	TRUE	TRUE	FALSE	NA	phone
dgD3PKcSX3M8GTWgi	English	feedback	scene4	NA	NA	NA	NA	1	40	i really thought we were going to swap roles so it was less boring...__y d	i really thought we were going to swap roles so it was less boring...	same	yellow_dress	1	O	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	dress
