gameId	language	stage	condition	imageType	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	directorSecondMessage	guesserAllMessages	nameClickedObj	ItemID	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	correct	TakeFirst	words	sep	words2	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
WyDgepwPk3PXdLLyX	French	feedback	size_basic_filler_3_m	NA	1	5	petit vase mauve	petit vase mauve	"NA"		small_purple_vase	lock_vase	big_orange_vase	big_purple_vase	small_orange_lock	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_same_diff_f	NA	1	6	petite boule bleu	petite boule bleu	"NA"		small_blue_ornament	candle_ornament	big_blue_ornament	small_white_candle	big_white_ornament	big_white_ornament	big_white_ornament	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_same_diff_m	NA	1	7	piece montée verte	piece montée verte	"NA"		big_green_cake	die_cake	big_purple_cake	small_green_die	small_purple_cake	small_purple_cake	small_purple_cake	1	T	"c("""", """", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	size_basic_filler_2_m	NA	4	8	le grand seau bleu	le grand seau bleu	"NA"		big_blue_bucket	bucket_frame	small_yellow_bucket	small_blue_bucket	big_blue_bucket	no_extras	no_extras	0	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	color_basic_filler_3_f	NA	1	9	bracelet bleu	bracelet bleu	"NA"		small_blue_belt	mouse_belt	big_white_belt	small_white_belt	big_blue_mouse	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_diff_same_m	NA	1	10	tapis jaune	tapis jaune	"NA"		big_yellow_rug	pencil_rug	big_white_rug	small_yellow_pencil	small_white_rug	big_white_pencil	big_white_pencil	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_same_diff_f	NA	1	11	petite fourchette verte	petite fourchette verte	"NA"		small_green_fork	ladle_fork	small_purple_fork	big_green_ladle	big_purple_fork	big_purple_fork	big_purple_fork	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_diff_same_f	NA	1	12	petite bague rouge	petite bague rouge	"NA"		small_red_ring	scarf_ring	big_red_ring	small_white_scarf	big_white_ring	big_red_scarf	big_red_scarf	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_basic_filler_1_m	NA	1	13	petit coquillage orange	petit coquillage orange	"NA"		small_orange_shell	calendar_shell	big_orange_shell	big_purple_calendar	small_purple_shell	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	color_same_same_f	NA	1	14	la plus petit pelle noire	la plus petit pelle noire	"NA"		small_black_shovel	remote_shovel	big_black_shovel	small_purple_remote	big_purple_shovel	big_black_shovel	big_black_shovel	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	color_diff_diff_f	NA	1	15	la petite chaise rouge	la petite chaise rouge	"NA"		small_red_chair	flower_chair	big_red_chair	small_blue_flower	big_blue_chair	big_blue_flower	big_blue_flower	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_basic_filler_1_m	NA	1	16	grand téléphone jeaune	grand téléphone jeaune	"NA"		big_yellow_phone	cushion_phone	big_white_phone	small_white_cushion	small_yellow_phone	no_extras	no_extras	1	T	"c(""S"", ""N"", """")"			FALSE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_basic_filler_3_f	NA	1	17	petite cravatte orange	petite cravatte orange	"NA"		small_orange_tie	spoon_tie	big_black_tie	big_orange_tie	small_black_spoon	no_extras	no_extras	1	T	"c(""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_basic_filler_2_f	NA	1	18	porte rouge	porte rouge	"NA"		small_red_door	napkin_door	small_white_napkin	big_white_napkin	big_red_napkin	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_same_diff_m	NA	1	19	grand rasoir vert	grand rasoir vert	"NA"		big_green_razor	knife_razor	small_green_razor	big_purple_knife	small_purple_razor	small_purple_razor	small_purple_razor	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	size_diff_diff_f	NA	1	20	calculatrice bleu	calculatrice bleu	"NA"		small_blue_calculator	ruler_calculator	small_red_calculator	big_blue_ruler	big_red_calculator	big_red_ruler	big_red_ruler	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_basic_filler_1_f	NA	1	21	grande chausette noir	grande chausette noir	"NA"		big_black_sock	tent_sock	big_purple_sock	small_purple_tent	small_black_sock	no_extras	no_extras	1	T	"c(""S"", """", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_diff_same_m	NA	1	22	le grand cientre jeaune	le grand cientre jeaune	"NA"		big_yellow_coathanger	switch_coathanger	small_yellow_coathanger	big_blue_switch	small_blue_coathanger	small_yellow_switch	small_yellow_switch	1	T	"c(""A"", ""S"", """", """")"			FALSE	TRUE	FALSE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	color_diff_diff_m	NA	1	23	grand tourne visse noir	grand tourne visse noir	"NA"		big_black_screwdriver	lipstick_screwdriver	small_black_screwdriver	big_green_lipstick	small_green_screwdriver	small_green_lipstick	small_green_lipstick	1	T	"c(""S"", """", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	size_basic_target_f	NA	1	24	agrafeusse bleu	agrafeusse bleu	"NA"		small_blue_stapler	mug_stapler	small_yellow_stapler	big_blue_mug	big_yellow_stapler	no_extras	no_extras	1	T	"c("""", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	color_basic_target_m	NA	1	25	petit embalage cadeau blanc	petit embalage cadeau blanc	"NA"		small_white_present	armchair_present	big_white_present	small_red_armchair	big_red_present	no_extras	no_extras	1	T	"c(""S"", """", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_basic_filler_2_f	NA	1	26	l'objet est une boule bleu numéroté 5	l'objet est une boule bleu numéroté 5	"NA"		big_blue_billiardball	lamp_billiardball	small_blue_lamp	small_red_lamp	big_red_lamp	no_extras	no_extras	1	T	"c(""A"", """", """", ""A"", ""N"", ""C"", """", """")"			TRUE	FALSE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_basic_target_m	NA	1	27	marteau orange	marteau orange	"NA"		small_orange_hammer	microscope_hammer	small_green_hammer	big_orange_microscope	big_green_hammer	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_basic_filler_2_m	NA	1	28	ciflet vert	ciflet vert	"NA"		small_green_whistle	airplane_whistle	small_purple_airplane	big_purple_airplane	big_green_airplane	no_extras	no_extras	1	T	"c("""", ""C"")"			TRUE	FALSE	FALSE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	color_same_same_m	NA	1	29	le plus grand masque blanc	le plus grand masque blanc	"NA"		big_white_mask	bed_mask	small_white_mask	big_yellow_bed	small_yellow_mask	small_white_mask	small_white_mask	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	size_diff_diff_m	NA	1	30	bonbon mauve	bonbon mauve	"NA"		big_purple_bonbon	fish_bonbon	big_black_bonbon	small_purple_fish	small_black_bonbon	small_black_fish	small_black_fish	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
WyDgepwPk3PXdLLyX	French	feedback	color_basic_filler_3_m	NA	1	31	vélo bleu	vélo bleu	"NA"		small_blue_bike	comb_bike	big_red_bike	small_red_bike	big_blue_comb	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
WyDgepwPk3PXdLLyX	French	feedback	color_basic_target_f	NA	1	32	petit courone or	petit courone or	"NA"		small_yellow_crown	cap_crown	big_yellow_crown	small_white_cap	big_white_crown	no_extras	no_extras	1	T	"c(""S"", """", """")"			FALSE	TRUE	FALSE	FALSE	FALSE
DjJmoFNKXM44aBdHw	French	feedback	color_diff_diff_f	NA	1	1	c'est la petite cuillère verte	c'est la petite cuillère verte	"NA"		small_green_ladle	fork_ladle	big_green_ladle	small_black_fork	big_black_ladle	big_black_fork	big_black_fork	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_filler_1_m	NA	1	2	c'est le peit rouge à lèvre violet	c'est le peit rouge à lèvre violet	"NA"		small_purple_lipstick	piano_lipstick	big_purple_lipstick	big_green_piano	small_green_lipstick	no_extras	no_extras	1	T	"c("""", """", ""A"", """", ""C"", """", """", ""C"")"			TRUE	FALSE	FALSE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_same_diff_m	NA	1	3	c'est le gros ballon gris	c'est le gros ballon gris	"NA"		big_white_balloon	frame_balloon	small_white_balloon	big_red_frame	small_red_balloon	small_red_balloon	small_red_balloon	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	selection	size_basic_filler_3_m	NA	NONE	4		NA	NA		NONE_NONE	knife_whistle	big_black_whistle	big_green_whistle	small_black_knife	no_extras	no_extras	0	T				FALSE	FALSE	FALSE	FALSE	FALSE
DjJmoFNKXM44aBdHw	French	feedback	size_diff_same_f	NA	1	5	séléctionne la poele bleue	séléctionne la poele bleue	"NA"		small_blue_pan	clock_pan	small_white_pan	big_blue_clock	big_white_pan	small_white_clock	small_white_clock	1	T	"c("""", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_basic_filler_1_f	NA	1	6	la plus grosse loupe bleue	la plus grosse loupe bleue	"NA"		big_blue_magnifyingglass	guitar_magnifyingglass	big_red_magnifyingglass	small_red_guitar	small_blue_magnifyingglass	no_extras	no_extras	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_filler_2_f	NA	1	7	la casquette	la casquette	"NA"		small_white_cap	dress_cap	small_yellow_dress	big_yellow_dress	big_white_dress	no_extras	no_extras	1	T	"c(""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_filler_3_f	NA	1	8	la télécommande noire	la télécommande noire	"NA"		small_black_remote	spoon_remote	big_green_remote	small_green_remote	big_black_spoon	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_basic_filler_3_f	NA	1	9	la petite bougie blanche	la petite bougie blanche	"NA"		small_white_candle	key_candle	big_yellow_candle	big_white_candle	small_yellow_key	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_same_same_f	NA	1	10	la calculette jaune	la calculette jaune	"NA"		small_yellow_calculator	stapler_calculator	small_white_calculator	big_yellow_stapler	big_white_calculator	small_white_calculator	small_white_calculator	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_basic_target_f	NA	1	11	l'objet jaune sert à mesurer	l'objet jaune sert à mesurer	"NA"		small_yellow_ruler	mug_ruler	small_blue_ruler	big_yellow_mug	big_blue_ruler	no_extras	no_extras	1	T	"c(""A"", """", ""C"", """", """", """")"			TRUE	FALSE	FALSE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_basic_target_m	NA	1	12	le petit tourne-vis violet	le petit tourne-vis violet	"NA"		small_purple_screwdriver	cake_screwdriver	small_black_screwdriver	big_purple_cake	big_black_screwdriver	no_extras	no_extras	1	T	"c(""A"", ""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_same_same_f	NA	1	13	la petite écharpe bleue	la petite écharpe bleue	"NA"		small_blue_scarf	flower_scarf	big_blue_scarf	small_yellow_flower	big_yellow_scarf	big_blue_scarf	big_blue_scarf	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_same_same_m	NA	1	14	l'avion violet	l'avion violet	"NA"		big_purple_airplane	die_airplane	big_black_airplane	small_purple_die	small_black_airplane	big_black_airplane	big_black_airplane	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_basic_filler_1_m	NA	1	15	le gros siège bleu	le gros siège bleu	"NA"		big_blue_armchair	rug_armchair	big_yellow_armchair	small_yellow_rug	small_blue_armchair	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_diff_diff_m	NA	1	16	le gros bonbon orange	le gros bonbon orange	"NA"		big_orange_bonbon	robot_bonbon	small_orange_bonbon	big_black_robot	small_black_bonbon	small_black_robot	small_black_robot	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_same_diff_f	NA	1	17	la petite chaussette noire	la petite chaussette noire	"NA"		small_black_sock	tent_sock	big_black_sock	small_green_tent	big_green_sock	big_green_sock	big_green_sock	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_diff_same_m	NA	1	18	le saut rouge__de rien!	le saut rouge	de rien!	ok (et merci pour toutes vos descriptions)	big_red_bucket	comb_bucket	big_yellow_bucket	small_red_comb	small_yellow_bucket	big_yellow_comb	big_yellow_comb	1	T	"c(""A"", """", ""C"")"		"c(""N"", """")"	TRUE	FALSE	FALSE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_same_diff_m	NA	1	19	le vase orange	le vase orange	"NA"		big_orange_vase	drum_vase	big_purple_vase	small_orange_drum	small_purple_vase	small_purple_vase	small_purple_vase	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_target_m	NA	1	20	le petit masque blanc	le petit masque blanc	"NA"		small_white_mask	phone_mask	big_white_mask	small_yellow_phone	big_yellow_mask	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_basic_filler_2_f	NA	1	21	c'est la souris d'ordinateur	c'est la souris d'ordinateur	"NA"		big_blue_mouse	billiardball_mouse	small_blue_billiardball	small_white_billiardball	big_white_billiardball	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"", """", """")"			FALSE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_diff_diff_m	NA	1	22	le crayon bleu	le crayon bleu	"NA"		big_blue_pencil	bed_pencil	big_red_pencil	small_blue_bed	small_red_pencil	small_red_bed	small_red_bed	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_diff_same_f	NA	1	23	la petite couronne jaune	la petite couronne jaune	"NA"		small_yellow_crown	napkin_crown	big_yellow_crown	small_blue_napkin	big_blue_crown	big_yellow_napkin	big_yellow_napkin	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_filler_2_m	NA	1	24	le coquillage	le coquillage	"NA"		small_green_shell	razor_shell	small_black_razor	big_black_razor	big_green_razor	no_extras	no_extras	1	T	"c(""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_diff_same_m	NA	1	25	le grand microscope noir	le grand microscope noir	"NA"		big_black_microscope	hammer_microscope	small_black_microscope	big_purple_hammer	small_purple_microscope	small_black_hammer	small_black_hammer	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_basic_filler_2_m	NA	1	26	la cadeau	la cadeau	"NA"		big_blue_present	cushion_present	small_blue_cushion	small_white_cushion	big_white_cushion	no_extras	no_extras	1	T	"c(""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_filler_1_f	NA	1	27	la cravatte violette__petite	la cravatte violette	petite	la petite ou la grande ?__ok	small_purple_tie	shovel_tie	big_purple_tie	big_orange_shovel	small_orange_tie	no_extras	no_extras	1	T	"c(""A"", """", ""C"")"		S	TRUE	FALSE	FALSE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_diff_diff_f	NA	1	28	c'est la bague rouge	c'est la bague rouge	"NA"		small_red_ring	lamp_ring	small_white_ring	big_red_lamp	big_white_ring	big_white_lamp	big_white_lamp	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	size_same_diff_f	NA	1	29	la ceinture bleue	la ceinture bleue	"NA"		small_blue_belt	ornament_belt	small_white_belt	big_blue_ornament	big_white_belt	big_white_belt	big_white_belt	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_same_same_m	NA	1	30	c'est le gros papillon rouge	c'est le gros papillon rouge	"NA"		big_red_butterfly	coathanger_butterfly	small_red_butterfly	big_yellow_coathanger	small_yellow_butterfly	small_red_butterfly	small_red_butterfly	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_filler_3_m	NA	1	31	le poisson violet	le poisson violet	"NA"		small_purple_fish	calendar_fish	big_orange_fish	small_orange_fish	big_purple_calendar	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
DjJmoFNKXM44aBdHw	French	feedback	color_basic_target_f	NA	1	32	la petite porte rouge	la petite porte rouge	"NA"		small_red_door	chair_door	big_red_door	small_yellow_chair	big_yellow_door	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_basic_filler_1_m	NA	1	1	le gros bonbon vert	le gros bonbon vert	"NA"		big_green_bonbon	shell_bonbon	big_purple_bonbon	small_purple_shell	small_green_bonbon	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_diff_diff_f	NA	1	2	c'est la petite bague rouge	c'est la petite bague rouge	"NA"		small_red_ring	calculator_ring	big_red_ring	small_yellow_calculator	big_yellow_ring	big_yellow_calculator	big_yellow_calculator	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_basic_filler_2_f	NA	1	3	le réveil	le réveil	"NA"		small_yellow_clock	flower_clock	small_red_flower	big_red_flower	big_yellow_flower	no_extras	no_extras	1	T	"c(""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_same_same_f	NA	1	4	la petite tasse bleue	la petite tasse bleue	"NA"		small_blue_mug	ornament_mug	big_blue_mug	small_yellow_ornament	big_yellow_mug	big_blue_mug	big_blue_mug	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_same_diff_f	NA	1	5	c'est la petite boule de billard jaune	c'est la petite boule de billard jaune	"NA"		small_yellow_billiardball	belt_billiardball	big_yellow_billiardball	small_red_belt	big_red_billiardball	big_red_billiardball	big_red_billiardball	1	T	"c("""", """", ""A"", ""S"", ""N"", ""N"", """", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_diff_same_m	NA	1	6	le grand fauteuil bleu	le grand fauteuil bleu	"NA"		big_blue_armchair	present_armchair	small_blue_armchair	big_red_present	small_red_armchair	small_blue_present	small_blue_present	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_diff_same_f	NA	1	7	la cravate jaune	la cravate jaune	"NA"		small_orange_tie	spoon_tie	small_green_tie	big_orange_spoon	big_green_tie	small_green_spoon	small_green_spoon	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_basic_target_f	NA	1	8	le petite chaussette orange	le petite chaussette orange	"NA"		small_orange_sock	fork_sock	big_orange_sock	small_green_fork	big_green_sock	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_same_diff_f	NA	1	9	la télécommande violette	la télécommande violette	"NA"		small_purple_remote	tent_remote	small_orange_remote	big_purple_tent	big_orange_remote	big_orange_remote	big_orange_remote	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_diff_diff_m	NA	1	10	le gros sifflet orange	le gros sifflet orange	"NA"		big_orange_whistle	cake_whistle	small_orange_whistle	big_green_cake	small_green_whistle	small_green_cake	small_green_cake	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_basic_filler_1_m	NA	1	11	le petit avion orange	le petit avion orange	"NA"		small_orange_airplane	razor_airplane	big_orange_airplane	big_green_razor	small_green_airplane	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_diff_diff_f	NA	1	12	la casquette rouge	la casquette rouge	"NA"		small_red_cap	door_cap	small_blue_cap	big_red_door	big_blue_cap	big_blue_door	big_blue_door	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_basic_filler_2_m	NA	1	13	le camion violet	le camion violet	"NA"		small_purple_truck	lipstick_truck	small_black_lipstick	big_black_lipstick	big_purple_lipstick	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_basic_filler_3_f	NA	1	14	la petite clé bleu	la petite clé bleu	"NA"		small_blue_key	pan_key	big_red_key	big_blue_key	small_red_pan	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_diff_same_f	NA	1	15	petite guitare jaune	petite guitare jaune	"NA"		small_yellow_guitar	scarf_guitar	big_yellow_guitar	small_blue_scarf	big_blue_guitar	big_yellow_scarf	big_yellow_scarf	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_basic_filler_1_f	NA	2	16	la petite robe blanche	la petite robe blanche	"NA"		big_white_dress	crown_dress	big_white_dress	big_blue_crown	small_blue_dress	no_extras	no_extras	0	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_basic_filler_3_m	NA	1	17	le petit coussin bleu	le petit coussin bleu	"NA"		small_blue_cushion	frame_cushion	big_red_cushion	small_red_cushion	big_blue_frame	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_same_diff_m	NA	1	18	le grand cintre jaune	le grand cintre jaune	"NA"		big_yellow_coathanger	phone_coathanger	small_yellow_coathanger	big_blue_phone	small_blue_coathanger	small_blue_coathanger	small_blue_coathanger	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_basic_target_m	NA	1	19	le piano vert	le piano vert	"NA"		small_green_piano	screwdriver_piano	small_black_piano	big_green_screwdriver	big_black_piano	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_same_same_m	NA	1	20	l'interrupteur jaune	l'interrupteur jaune	"NA"		big_yellow_switch	bike_switch	big_red_switch	small_yellow_bike	small_red_switch	big_red_switch	big_red_switch	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_diff_diff_m	NA	1	21	le tambour vert	le tambour vert	"NA"		big_green_drum	hammer_drum	big_orange_drum	small_green_hammer	small_orange_drum	small_orange_hammer	small_orange_hammer	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	color_basic_target_m	NA	1	22	le petit microscope noir$	le petit microscope noir$	"NA"		small_black_microscope	calendar_microscope	big_black_microscope	small_orange_calendar	big_orange_microscope	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", """")"			TRUE	TRUE	TRUE	FALSE	TRUE
B2MhTwdndgbzge7sN	French	feedback	size_basic_filler_3_m	NA	1	23	le petit cadenas violet	le petit cadenas violet	"NA"		small_purple_lock	knife_lock	big_black_lock	big_purple_lock	small_black_knife	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
